FIPS Code,County Name,State Name,Median MonthlyHousingCost,OwnerOccupied!Median MonthlyHousingCost,RenterOccupied!Median MonthlyHousingCost
48139,Ellis County,Texas,1544,1608,1449
48141,El Paso County,Texas,1024,1000,1045
48143,Erath County,Texas,1043,973,1134
48145,Falls County,Texas,659,592,747
48147,Fannin County,Texas,932,903,994
48149,Fayette County,Texas,797,769,909
48151,Fisher County,Texas,611,593,629
48153,Floyd County,Texas,564,567,587
48155,Foard County,Texas,566,527,577
48157,Fort Bend County,Texas,1893,1953,1770
48159,Franklin County,Texas,945,943,948
48161,Freestone County,Texas,775,752,844
48163,Frio County,Texas,764,699,1006
48165,Gaines County,Texas,801,811,788
48167,Galveston County,Texas,1445,1538,1360
48169,Garza County,Texas,550,488,797
48171,Gillespie County,Texas,1175,1033,1331
48173,Glasscock County,Texas,695,692,-666666666
48175,Goliad County,Texas,671,654,724
48177,Gonzales County,Texas,741,689,837
48179,Gray County,Texas,819,731,898
48181,Grayson County,Texas,1156,1131,1178
48183,Gregg County,Texas,1017,949,1072
48185,Grimes County,Texas,842,763,985
48187,Guadalupe County,Texas,1443,1444,1439
48189,Hale County,Texas,755,634,798
48191,Hall County,Texas,524,495,610
48193,Hamilton County,Texas,759,736,847
48195,Hansford County,Texas,743,715,770
48197,Hardeman County,Texas,711,726,688
48199,Hardin County,Texas,955,919,1011
48201,Harris County,Texas,1393,1476,1349
48203,Harrison County,Texas,909,834,977
48205,Hartley County,Texas,1022,1020,1023
48207,Haskell County,Texas,649,621,824
48209,Hays County,Texas,1587,1787,1417
48211,Hemphill County,Texas,880,865,946
48213,Henderson County,Texas,870,809,978
48215,Hidalgo County,Texas,802,699,925
48217,Hill County,Texas,847,801,929
48219,Hockley County,Texas,731,690,813
48221,Hood County,Texas,1334,1316,1414
48223,Hopkins County,Texas,910,832,1038
48225,Houston County,Texas,779,722,873
48227,Howard County,Texas,929,850,993
48229,Hudspeth County,Texas,430,375,664
48231,Hunt County,Texas,1149,1112,1184
48233,Hutchinson County,Texas,720,668,852
48235,Irion County,Texas,743,727,1028
48237,Jack County,Texas,815,735,968
48239,Jackson County,Texas,893,809,1011
48241,Jasper County,Texas,640,598,790
48243,Jeff Davis County,Texas,565,459,1314
48245,Jefferson County,Texas,982,860,1079
48247,Jim Hogg County,Texas,825,838,820
48249,Jim Wells County,Texas,787,682,885
48251,Johnson County,Texas,1316,1293,1343
48253,Jones County,Texas,785,746,938
48255,Karnes County,Texas,765,692,872
48257,Kaufman County,Texas,1531,1608,1408
48259,Kendall County,Texas,1630,1717,1576
48261,Kenedy County,Texas,-666666666,-666666666,-666666666
48263,Kent County,Texas,679,655,856
48265,Kerr County,Texas,985,891,1079
48267,Kimble County,Texas,723,705,795
48269,King County,Texas,467,466,-666666666
48271,Kinney County,Texas,591,545,771
48273,Kleberg County,Texas,995,898,1022
48275,Knox County,Texas,601,597,661
48277,Lamar County,Texas,828,756,897
48279,Lamb County,Texas,618,506,900
48281,Lampasas County,Texas,1033,1064,961
48283,La Salle County,Texas,667,659,-666666666
48285,Lavaca County,Texas,758,691,879
48287,Lee County,Texas,920,854,1050
48289,Leon County,Texas,729,692,798
48291,Liberty County,Texas,939,886,1038
48293,Limestone County,Texas,766,726,835
48295,Lipscomb County,Texas,800,795,807
48297,Live Oak County,Texas,665,568,949
48299,Llano County,Texas,979,970,995
48301,Loving County,Texas,325,-666666666,-666666666
48303,Lubbock County,Texas,1166,1223,1134
48305,Lynn County,Texas,751,698,933
48307,McCulloch County,Texas,735,716,838
48309,McLennan County,Texas,1112,1121,1106
48311,McMullen County,Texas,663,604,-666666666
48313,Madison County,Texas,782,728,832
48315,Marion County,Texas,549,482,854
48317,Martin County,Texas,867,713,1175
48319,Mason County,Texas,755,748,751
48321,Matagorda County,Texas,845,666,998
48323,Maverick County,Texas,755,728,789
48325,Medina County,Texas,989,963,1091
48327,Menard County,Texas,695,680,810
48329,Midland County,Texas,1428,1503,1383
48331,Milam County,Texas,791,723,948
48333,Mills County,Texas,699,694,713
48335,Mitchell County,Texas,569,573,481
48337,Montague County,Texas,874,820,957
48339,Montgomery County,Texas,1568,1652,1471
48341,Moore County,Texas,887,871,894
48343,Morris County,Texas,606,528,824
48345,Motley County,Texas,573,528,725
48347,Nacogdoches County,Texas,834,699,923
48349,Navarro County,Texas,962,911,1039
48351,Newton County,Texas,569,508,877
48353,Nolan County,Texas,745,674,866
48355,Nueces County,Texas,1202,1170,1224
48357,Ochiltree County,Texas,776,761,905
48359,Oldham County,Texas,1014,944,1125
48361,Orange County,Texas,951,900,1018
48363,Palo Pinto County,Texas,965,892,1024
48365,Panola County,Texas,725,674,810
48367,Parker County,Texas,1588,1665,1440
48369,Parmer County,Texas,824,754,1015
48371,Pecos County,Texas,786,720,973
48373,Polk County,Texas,752,655,1009
48375,Potter County,Texas,941,862,989
48377,Presidio County,Texas,491,574,445
48379,Rains County,Texas,888,887,895
48381,Randall County,Texas,1215,1293,1119
48383,Reagan County,Texas,850,874,806
48385,Real County,Texas,489,449,877
48387,Red River County,Texas,650,599,902
48389,Reeves County,Texas,763,599,988
48391,Refugio County,Texas,687,651,842
48393,Roberts County,Texas,691,686,769
48395,Robertson County,Texas,677,640,773
48397,Rockwall County,Texas,2054,2096,1899
48399,Runnels County,Texas,731,682,894
48401,Rusk County,Texas,823,739,997
48403,Sabine County,Texas,592,572,738
48405,San Augustine County,Texas,527,492,741
48407,San Jacinto County,Texas,900,865,1018
48409,San Patricio County,Texas,1099,971,1239
48411,San Saba County,Texas,721,570,894
48413,Schleicher County,Texas,855,897,627
48415,Scurry County,Texas,840,786,913
48417,Shackelford County,Texas,895,917,485
48419,Shelby County,Texas,672,598,832
48421,Sherman County,Texas,898,965,881
48423,Smith County,Texas,1144,1100,1197
48425,Somervell County,Texas,871,856,927
48427,Starr County,Texas,487,425,715
48429,Stephens County,Texas,769,761,802
48431,Sterling County,Texas,1021,1041,968
48433,Stonewall County,Texas,590,580,620
48435,Sutton County,Texas,771,750,770
48437,Swisher County,Texas,653,600,729
48439,Tarrant County,Texas,1523,1630,1447
48441,Taylor County,Texas,1117,1127,1111
48443,Terrell County,Texas,522,532,-666666666
48445,Terry County,Texas,811,808,813
48447,Throckmorton County,Texas,483,475,548
48449,Titus County,Texas,828,838,817
48451,Tom Green County,Texas,1074,1032,1125
48453,Travis County,Texas,1783,2043,1669
48455,Trinity County,Texas,674,609,823
48457,Tyler County,Texas,726,651,951
48459,Upshur County,Texas,899,868,1015
48461,Upton County,Texas,645,619,689
48463,Uvalde County,Texas,837,741,966
48465,Val Verde County,Texas,882,786,956
48467,Van Zandt County,Texas,952,931,1010
48469,Victoria County,Texas,1057,929,1151
48471,Walker County,Texas,960,882,986
48473,Waller County,Texas,1220,1225,1210
48475,Ward County,Texas,707,604,939
48477,Washington County,Texas,990,930,1091
48479,Webb County,Texas,1045,1110,997
48481,Wharton County,Texas,937,892,986
48483,Wheeler County,Texas,699,568,995
48485,Wichita County,Texas,968,964,972
48487,Wilbarger County,Texas,841,798,862
48489,Willacy County,Texas,535,454,868
48491,Williamson County,Texas,1851,1974,1720
48493,Wilson County,Texas,1226,1298,1069
48495,Winkler County,Texas,612,580,900
48497,Wise County,Texas,1269,1285,1239
48499,Wood County,Texas,773,745,851
48501,Yoakum County,Texas,684,645,931
48503,Young County,Texas,832,817,849
48505,Zapata County,Texas,515,480,569
48507,Zavala County,Texas,557,583,544
49001,Beaver County,Utah,1084,1103,1034
49003,Box Elder County,Utah,1151,1239,1028
49005,Cache County,Utah,1231,1322,1137
49007,Carbon County,Utah,800,772,828
49009,Daggett County,Utah,657,647,775
49011,Davis County,Utah,1605,1647,1516
49013,Duchesne County,Utah,974,1019,934
49015,Emery County,Utah,671,636,696
49017,Garfield County,Utah,738,673,781
49019,Grand County,Utah,931,830,1021
49021,Iron County,Utah,1106,1189,1008
49023,Juab County,Utah,1086,1146,917
49025,Kane County,Utah,1068,1039,1120
49027,Millard County,Utah,958,977,897
49029,Morgan County,Utah,1577,1610,1493
49031,Piute County,Utah,686,663,792
49033,Rich County,Utah,824,850,743
49035,Salt Lake County,Utah,1587,1668,1493
49037,San Juan County,Utah,623,568,805
49039,Sanpete County,Utah,1004,1081,911
49041,Sevier County,Utah,949,1002,878
49043,Summit County,Utah,2046,2074,1969
49045,Tooele County,Utah,1478,1568,1134
49047,Uintah County,Utah,960,1031,914
49049,Utah County,Utah,1608,1720,1441
49051,Wasatch County,Utah,1887,1886,1905
49053,Washington County,Utah,1353,1265,1464
49055,Wayne County,Utah,793,661,1018
49057,Weber County,Utah,1389,1453,1269
50001,Addison County,Vermont,1393,1485,1201
50003,Bennington County,Vermont,1187,1277,1063
50005,Caledonia County,Vermont,1029,1123,904
50007,Chittenden County,Vermont,1701,1839,1590
50009,Essex County,Vermont,933,938,915
50011,Franklin County,Vermont,1409,1525,1164
50013,Grand Isle County,Vermont,1573,1597,1436
50015,Lamoille County,Vermont,1313,1394,1123
50017,Orange County,Vermont,1237,1279,1145
50019,Orleans County,Vermont,1065,1140,897
50021,Rutland County,Vermont,1115,1217,965
50023,Washington County,Vermont,1306,1470,1094
50025,Windham County,Vermont,1240,1370,1056
50027,Windsor County,Vermont,1205,1285,1089
51001,Accomack County,Virginia,822,686,973
51003,Albemarle County,Virginia,1612,1611,1623
51005,Alleghany County,Virginia,575,529,774
51007,Amelia County,Virginia,948,919,972
51009,Amherst County,Virginia,855,867,842
51011,Appomattox County,Virginia,825,794,883
51013,Arlington County,Virginia,2414,2893,2275
51015,Augusta County,Virginia,1013,978,1057
51017,Bath County,Virginia,687,660,825
51019,Bedford County,Virginia,940,935,955
51021,Bland County,Virginia,524,466,683
51023,Botetourt County,Virginia,967,978,951
51025,Brunswick County,Virginia,745,703,864
51027,Buchanan County,Virginia,447,392,712
51029,Buckingham County,Virginia,748,661,874
51031,Campbell County,Virginia,821,779,853
51033,Caroline County,Virginia,1361,1425,1201
51035,Carroll County,Virginia,538,470,687
51036,Charles City County,Virginia,961,943,1076
51037,Charlotte County,Virginia,632,574,682
51041,Chesterfield County,Virginia,1556,1570,1542
51043,Clarke County,Virginia,1577,1743,1360
51045,Craig County,Virginia,831,884,728
51047,Culpeper County,Virginia,1546,1645,1417
51049,Cumberland County,Virginia,848,850,847
51051,Dickenson County,Virginia,486,433,733
51053,Dinwiddie County,Virginia,1239,1238,1242
51057,Essex County,Virginia,955,942,967
51059,Fairfax County,Virginia,2418,2636,2230
51061,Fauquier County,Virginia,1924,2110,1561
51063,Floyd County,Virginia,674,601,826
51065,Fluvanna County,Virginia,1354,1386,1173
51067,Franklin County,Virginia,788,786,797
51069,Frederick County,Virginia,1431,1448,1402
51071,Giles County,Virginia,662,595,780
51073,Gloucester County,Virginia,1245,1294,1144
51075,Goochland County,Virginia,1508,1495,1567
51077,Grayson County,Virginia,498,438,712
51079,Greene County,Virginia,1369,1353,1502
51081,Greensville County,Virginia,816,753,960
51083,Halifax County,Virginia,689,606,769
51085,Hanover County,Virginia,1558,1581,1496
51087,Henrico County,Virginia,1479,1483,1474
51089,Henry County,Virginia,624,569,705
51091,Highland County,Virginia,627,571,859
51093,Isle of Wight County,Virginia,1464,1588,1313
51095,James City County,Virginia,1583,1624,1491
51097,King and Queen County,Virginia,1056,1083,982
51099,King George County,Virginia,1766,1896,1426
51101,King William County,Virginia,1320,1329,1246
51103,Lancaster County,Virginia,927,917,978
51105,Lee County,Virginia,475,408,725
51107,Loudoun County,Virginia,2715,2897,2317
51109,Louisa County,Virginia,1234,1244,1208
51111,Lunenburg County,Virginia,700,653,780
51113,Madison County,Virginia,1152,1199,1048
51115,Mathews County,Virginia,851,823,1108
51117,Mecklenburg County,Virginia,762,710,804
51119,Middlesex County,Virginia,964,905,1071
51121,Montgomery County,Virginia,1135,996,1206
51125,Nelson County,Virginia,934,913,950
51127,New Kent County,Virginia,1651,1663,1653
51131,Northampton County,Virginia,831,895,780
51133,Northumberland County,Virginia,833,810,1053
51135,Nottoway County,Virginia,960,936,1009
51137,Orange County,Virginia,1364,1437,1145
51139,Page County,Virginia,848,846,851
51141,Patrick County,Virginia,596,512,721
51143,Pittsylvania County,Virginia,715,645,856
51145,Powhatan County,Virginia,1515,1548,1107
51147,Prince Edward County,Virginia,907,915,898
51149,Prince George County,Virginia,1363,1282,1563
51153,Prince William County,Virginia,2235,2374,2002
51155,Pulaski County,Virginia,830,841,815
51157,Rappahannock County,Virginia,1512,1544,1384
51159,Richmond County,Virginia,937,858,1011
51161,Roanoke County,Virginia,1153,1155,1148
51163,Rockbridge County,Virginia,827,783,956
51165,Rockingham County,Virginia,1007,909,1125
51167,Russell County,Virginia,526,467,682
51169,Scott County,Virginia,507,472,665
51171,Shenandoah County,Virginia,1024,1092,968
51173,Smyth County,Virginia,575,491,692
51175,Southampton County,Virginia,951,976,930
51177,Spotsylvania County,Virginia,1712,1720,1733
51179,Stafford County,Virginia,2134,2206,1925
51181,Surry County,Virginia,930,940,858
51183,Sussex County,Virginia,878,831,952
51185,Tazewell County,Virginia,624,552,738
51187,Warren County,Virginia,1349,1418,1199
51191,Washington County,Virginia,772,714,832
51193,Westmoreland County,Virginia,1059,1087,991
51195,Wise County,Virginia,679,615,770
51197,Wythe County,Virginia,643,598,718
51199,York County,Virginia,1783,1800,1777
51510,Alexandria city,Virginia,2173,2635,2031
51520,Bristol city,Virginia,813,879,775
51530,Buena Vista city,Virginia,832,693,1067
51540,Charlottesville city,Virginia,1529,1661,1453
51550,Chesapeake city,Virginia,1680,1787,1523
51570,Colonial Heights city,Virginia,1163,1165,1162
51580,Covington city,Virginia,628,582,822
51590,Danville city,Virginia,776,707,808
51595,Emporia city,Virginia,1015,678,1060
51600,Fairfax city,Virginia,2363,2611,2122
51610,Falls Church city,Virginia,2443,3549,2205
51620,Franklin city,Virginia,1062,1180,995
51630,Fredericksburg city,Virginia,1648,2036,1521
51640,Galax city,Virginia,734,827,692
51650,Hampton city,Virginia,1347,1350,1346
51660,Harrisonburg city,Virginia,1140,1191,1120
51670,Hopewell city,Virginia,1049,1009,1085
51678,Lexington city,Virginia,960,926,985
51680,Lynchburg city,Virginia,1023,979,1043
51683,Manassas city,Virginia,2014,2154,1835
51685,Manassas Park city,Virginia,2115,2060,2175
51690,Martinsville city,Virginia,771,710,784
51700,Newport News city,Virginia,1328,1409,1285
51710,Norfolk city,Virginia,1366,1568,1246
51720,Norton city,Virginia,644,582,670
51730,Petersburg city,Virginia,1109,1049,1132
51735,Poquoson city,Virginia,1816,1932,1634
51740,Portsmouth city,Virginia,1312,1378,1266
51750,Radford city,Virginia,938,867,966
51760,Richmond city,Virginia,1374,1514,1314
51770,Roanoke city,Virginia,979,1003,964
51775,Salem city,Virginia,1114,1168,1046
51790,Staunton city,Virginia,1018,1040,993
51800,Suffolk city,Virginia,1682,1803,1484
51810,Virginia Beach city,Virginia,1704,1785,1649
51820,Waynesboro city,Virginia,1073,1181,972
51830,Williamsburg city,Virginia,1278,1117,1361
51840,Winchester city,Virginia,1320,1367,1298
53001,Adams County,Washington,872,841,901
53003,Asotin County,Washington,893,841,994
53005,Benton County,Washington,1300,1348,1256
53007,Chelan County,Washington,1203,1224,1182
53009,Clallam County,Washington,1060,1011,1110
53011,Clark County,Washington,1712,1790,1668
53013,Columbia County,Washington,941,928,944
53015,Cowlitz County,Washington,1272,1396,1169
53017,Douglas County,Washington,1220,1208,1234
53019,Ferry County,Washington,696,695,703
53021,Franklin County,Washington,1320,1417,1171
53023,Garfield County,Washington,716,698,768
53025,Grant County,Washington,1082,1105,1059
53027,Grays Harbor County,Washington,1040,1061,1018
53029,Island County,Washington,1645,1685,1631
53031,Jefferson County,Washington,1140,1087,1291
53033,King County,Washington,2222,2514,2035
53035,Kitsap County,Washington,1776,1802,1741
53037,Kittitas County,Washington,1343,1483,1253
53039,Klickitat County,Washington,1030,1008,1119
53041,Lewis County,Washington,1140,1221,1044
53043,Lincoln County,Washington,793,773,872
53045,Mason County,Washington,1291,1330,1205
53047,Okanogan County,Washington,856,838,868
53049,Pacific County,Washington,888,843,962
53051,Pend Oreille County,Washington,808,833,786
53053,Pierce County,Washington,1845,1957,1722
53055,San Juan County,Washington,1477,1499,1413
53057,Skagit County,Washington,1548,1630,1439
53059,Skamania County,Washington,1215,1341,1024
53061,Snohomish County,Washington,2035,2194,1866
53063,Spokane County,Washington,1276,1363,1200
53065,Stevens County,Washington,889,904,864
53067,Thurston County,Washington,1700,1781,1634
53069,Wahkiakum County,Washington,736,682,1086
53071,Walla Walla County,Washington,1189,1263,1113
53073,Whatcom County,Washington,1550,1669,1465
53075,Whitman County,Washington,1027,1114,1002
53077,Yakima County,Washington,1082,1101,1068
54001,Barbour County,West Virginia,549,497,803
54003,Berkeley County,West Virginia,1224,1218,1238
54005,Boone County,West Virginia,551,490,823
54007,Braxton County,West Virginia,407,374,578
54009,Brooke County,West Virginia,595,581,603
54011,Cabell County,West Virginia,821,753,877
54013,Calhoun County,West Virginia,337,316,483
54015,Clay County,West Virginia,476,437,589
54017,Doddridge County,West Virginia,403,380,827
54019,Fayette County,West Virginia,644,583,777
54021,Gilmer County,West Virginia,414,340,764
54023,Grant County,West Virginia,612,613,612
54025,Greenbrier County,West Virginia,684,599,834
54027,Hampshire County,West Virginia,641,619,732
54029,Hancock County,West Virginia,683,592,766
54031,Hardy County,West Virginia,618,562,820
54033,Harrison County,West Virginia,719,637,848
54035,Jackson County,West Virginia,616,576,720
54037,Jefferson County,West Virginia,1361,1460,1103
54039,Kanawha County,West Virginia,781,698,879
54041,Lewis County,West Virginia,610,508,737
54043,Lincoln County,West Virginia,504,422,727
54045,Logan County,West Virginia,563,502,704
54047,McDowell County,West Virginia,393,361,686
54049,Marion County,West Virginia,805,706,901
54051,Marshall County,West Virginia,640,580,823
54053,Mason County,West Virginia,571,556,654
54055,Mercer County,West Virginia,616,516,813
54057,Mineral County,West Virginia,629,598,684
54059,Mingo County,West Virginia,455,428,604
54061,Monongalia County,West Virginia,954,974,943
54063,Monroe County,West Virginia,605,568,677
54065,Morgan County,West Virginia,855,863,832
54067,Nicholas County,West Virginia,574,525,669
54069,Ohio County,West Virginia,742,689,823
54071,Pendleton County,West Virginia,508,462,754
54073,Pleasants County,West Virginia,611,578,700
54075,Pocahontas County,West Virginia,547,490,688
54077,Preston County,West Virginia,665,618,753
54079,Putnam County,West Virginia,918,887,975
54081,Raleigh County,West Virginia,727,651,847
54083,Randolph County,West Virginia,548,511,807
54085,Ritchie County,West Virginia,372,342,583
54087,Roane County,West Virginia,503,448,590
54089,Summers County,West Virginia,562,464,922
54091,Taylor County,West Virginia,616,602,672
54093,Tucker County,West Virginia,609,570,689
54095,Tyler County,West Virginia,441,434,707
54097,Upshur County,West Virginia,730,702,799
54099,Wayne County,West Virginia,612,531,883
54101,Webster County,West Virginia,479,446,687
54103,Wetzel County,West Virginia,518,479,703
54105,Wirt County,West Virginia,510,503,575
54107,Wood County,West Virginia,712,653,789
54109,Wyoming County,West Virginia,452,426,737
55001,Adams County,Wisconsin,834,845,789
55003,Ashland County,Wisconsin,775,872,665
55005,Barron County,Wisconsin,908,938,859
55007,Bayfield County,Wisconsin,880,898,789
55009,Brown County,Wisconsin,1095,1231,973
55011,Buffalo County,Wisconsin,956,1058,822
55013,Burnett County,Wisconsin,796,814,758
55015,Calumet County,Wisconsin,1166,1250,1002
55017,Chippewa County,Wisconsin,1018,1055,963
55019,Clark County,Wisconsin,848,881,786
55021,Columbia County,Wisconsin,1151,1275,926
55023,Crawford County,Wisconsin,806,804,809
55025,Dane County,Wisconsin,1506,1742,1345
55027,Dodge County,Wisconsin,1073,1168,963
55029,Door County,Wisconsin,1048,1074,995
55031,Douglas County,Wisconsin,1011,1076,903
55033,Dunn County,Wisconsin,1048,1164,942
55035,Eau Claire County,Wisconsin,1071,1185,977
55037,Florence County,Wisconsin,783,773,871
55039,Fond du Lac County,Wisconsin,1011,1083,926
55041,Forest County,Wisconsin,712,754,585
55043,Grant County,Wisconsin,866,929,812
55045,Green County,Wisconsin,1069,1238,851
55047,Green Lake County,Wisconsin,892,973,806
55049,Iowa County,Wisconsin,1090,1183,941
55051,Iron County,Wisconsin,722,738,640
55053,Jackson County,Wisconsin,927,983,789
55055,Jefferson County,Wisconsin,1175,1342,1012
55057,Juneau County,Wisconsin,908,948,847
55059,Kenosha County,Wisconsin,1265,1341,1175
55061,Kewaunee County,Wisconsin,981,1029,839
55063,La Crosse County,Wisconsin,1113,1221,1023
55065,Lafayette County,Wisconsin,980,1055,835
55067,Langlade County,Wisconsin,675,657,737
55069,Lincoln County,Wisconsin,838,885,768
55071,Manitowoc County,Wisconsin,840,884,777
55073,Marathon County,Wisconsin,992,1027,950
55075,Marinette County,Wisconsin,764,776,749
55077,Marquette County,Wisconsin,925,989,800
55078,Menominee County,Wisconsin,611,586,624
55079,Milwaukee County,Wisconsin,1156,1332,1069
55081,Monroe County,Wisconsin,942,965,920
55083,Oconto County,Wisconsin,913,966,796
55085,Oneida County,Wisconsin,892,905,868
55087,Outagamie County,Wisconsin,1106,1197,998
55089,Ozaukee County,Wisconsin,1392,1572,1112
55091,Pepin County,Wisconsin,955,991,860
55093,Pierce County,Wisconsin,1296,1480,1025
55095,Polk County,Wisconsin,1091,1144,958
55097,Portage County,Wisconsin,956,1026,903
55099,Price County,Wisconsin,779,772,801
55101,Racine County,Wisconsin,1158,1278,1017
55103,Richland County,Wisconsin,879,930,786
55105,Rock County,Wisconsin,1077,1129,1019
55107,Rusk County,Wisconsin,823,827,816
55109,St. Croix County,Wisconsin,1525,1626,1238
55111,Sauk County,Wisconsin,1114,1228,970
55113,Sawyer County,Wisconsin,834,876,683
55115,Shawano County,Wisconsin,877,932,777
55117,Sheboygan County,Wisconsin,983,1063,889
55119,Taylor County,Wisconsin,875,947,786
55121,Trempealeau County,Wisconsin,1004,1083,887
55123,Vernon County,Wisconsin,906,956,826
55125,Vilas County,Wisconsin,861,884,810
55127,Walworth County,Wisconsin,1234,1347,1090
55129,Washburn County,Wisconsin,861,895,815
55131,Washington County,Wisconsin,1324,1455,1126
55133,Waukesha County,Wisconsin,1491,1628,1300
55135,Waupaca County,Wisconsin,953,1039,834
55137,Waushara County,Wisconsin,884,923,789
55139,Winnebago County,Wisconsin,1013,1121,924
55141,Wood County,Wisconsin,835,838,831
56001,Albany County,Wyoming,997,1279,936
56003,Big Horn County,Wyoming,800,750,876
56005,Campbell County,Wyoming,1283,1427,952
56007,Carbon County,Wyoming,860,812,894
56009,Converse County,Wyoming,889,876,930
56011,Crook County,Wyoming,917,966,881
56013,Fremont County,Wyoming,848,827,858
56015,Goshen County,Wyoming,822,870,759
56017,Hot Springs County,Wyoming,703,586,976
56019,Johnson County,Wyoming,957,864,1081
56021,Laramie County,Wyoming,1268,1463,1080
56023,Lincoln County,Wyoming,945,966,868
56025,Natrona County,Wyoming,1039,1099,973
56027,Niobrara County,Wyoming,690,674,775
56029,Park County,Wyoming,1021,1078,933
56031,Platte County,Wyoming,817,834,745
56033,Sheridan County,Wyoming,1082,1181,950
56035,Sublette County,Wyoming,1048,1031,1116
56037,Sweetwater County,Wyoming,964,1027,913
56039,Teton County,Wyoming,1902,1968,1758
56041,Uinta County,Wyoming,917,930,882
56043,Washakie County,Wyoming,730,740,725
56045,Weston County,Wyoming,864,938,694
