FIPS Code,County Name,State Name,Total Population,Median Age,Sex Ratio
40111,Okmulgee County,Oklahoma,36922,39.4,98.8
40113,Osage County,Oklahoma,45963,43.3,101.9
40115,Ottawa County,Oklahoma,30360,37.3,97.1
40117,Pawnee County,Oklahoma,15689,41.7,101.1
40119,Payne County,Oklahoma,82290,27.7,104.7
40121,Pittsburg County,Oklahoma,43629,40.3,103.6
40123,Pontotoc County,Oklahoma,38158,37.5,95.8
40125,Pottawatomie County,Oklahoma,73011,38.0,92.5
40127,Pushmataha County,Oklahoma,10787,43.8,95.9
40129,Roger Mills County,Oklahoma,3378,42.0,101.1
40131,Rogers County,Oklahoma,97235,39.3,100.4
40133,Seminole County,Oklahoma,23550,39.2,97.0
40135,Sequoyah County,Oklahoma,39676,40.6,98.3
40137,Stephens County,Oklahoma,43314,40.9,95.8
40139,Texas County,Oklahoma,20880,33.4,110.1
40141,Tillman County,Oklahoma,6967,39.6,96.0
40143,Tulsa County,Oklahoma,673708,36.0,96.4
40145,Wagoner County,Oklahoma,84339,38.8,99.4
40147,Washington County,Oklahoma,52895,39.4,97.2
40149,Washita County,Oklahoma,10857,40.7,99.9
40151,Woods County,Oklahoma,8619,33.9,113.7
40153,Woodward County,Oklahoma,20260,36.5,108.0
41001,Baker County,Oregon,16796,47.6,110.0
41003,Benton County,Oregon,96359,33.8,100.8
41005,Clackamas County,Oregon,422308,42.1,98.5
41007,Clatsop County,Oregon,41343,45.2,99.8
41009,Columbia County,Oregon,53178,43.2,103.2
41011,Coos County,Oregon,64832,48.6,97.8
41013,Crook County,Oregon,25651,47.7,98.7
41015,Curry County,Oregon,23463,57.2,95.7
41017,Deschutes County,Oregon,203026,42.6,99.2
41019,Douglas County,Oregon,111807,46.6,99.1
41021,Gilliam County,Oregon,2002,50.3,114.8
41023,Grant County,Oregon,7238,50.8,103.1
41025,Harney County,Oregon,7515,45.8,102.6
41027,Hood River County,Oregon,23958,40.2,99.7
41029,Jackson County,Oregon,222563,42.7,96.4
41031,Jefferson County,Oregon,24973,41.3,103.3
41033,Josephine County,Oregon,88069,47.5,94.8
41035,Klamath County,Oregon,69812,41.3,101.3
41037,Lake County,Oregon,8254,45.9,117.2
41039,Lane County,Oregon,382628,40.2,97.7
41041,Lincoln County,Oregon,50632,52.5,93.1
41043,Linn County,Oregon,129794,40.2,99.8
41045,Malheur County,Oregon,31701,36.2,121.4
41047,Marion County,Oregon,346532,37.2,100.5
41049,Morrow County,Oregon,12249,36.2,104.2
41051,Multnomah County,Oregon,803863,38.5,99.2
41053,Polk County,Oregon,88553,37.6,96.9
41055,Sherman County,Oregon,1908,45.8,101.1
41057,Tillamook County,Oregon,27471,48.9,102.3
41059,Umatilla County,Oregon,80087,36.7,110.1
41061,Union County,Oregon,26192,40.1,97.9
41063,Wallowa County,Oregon,7532,50.2,96.3
41065,Wasco County,Oregon,26603,40.5,103.1
41067,Washington County,Oregon,600266,37.8,99.7
41069,Wheeler County,Oregon,1434,57.3,90.2
41071,Yamhill County,Oregon,108122,39.5,102.4
42001,Adams County,Pennsylvania,105183,43.8,98.8
42003,Allegheny County,Pennsylvania,1240476,40.6,95.1
42005,Armstrong County,Pennsylvania,65069,47.2,100.7
42007,Beaver County,Pennsylvania,166993,44.7,96.5
42009,Bedford County,Pennsylvania,47503,47.5,99.4
42011,Berks County,Pennsylvania,429989,39.9,98.4
42013,Blair County,Pennsylvania,121854,42.9,97.6
42015,Bradford County,Pennsylvania,59971,43.7,99.8
42017,Bucks County,Pennsylvania,645993,44.1,97.8
42019,Butler County,Pennsylvania,195870,43.3,99.5
42021,Cambria County,Pennsylvania,132355,45.7,99.2
42023,Cameron County,Pennsylvania,4475,52.5,97.8
42025,Carbon County,Pennsylvania,65191,46.3,100.7
42027,Centre County,Pennsylvania,158041,33.8,111.2
42029,Chester County,Pennsylvania,540896,40.7,98.4
42031,Clarion County,Pennsylvania,37297,41.6,97.7
42033,Clearfield County,Pennsylvania,78902,45.6,110.6
42035,Clinton County,Pennsylvania,37707,39.8,100.5
42037,Columbia County,Pennsylvania,65055,41.4,93.7
42039,Crawford County,Pennsylvania,83189,43.9,96.8
42041,Cumberland County,Pennsylvania,264422,40.3,99.3
42043,Dauphin County,Pennsylvania,287484,39.4,95.5
42045,Delaware County,Pennsylvania,576195,39.0,93.9
42047,Elk County,Pennsylvania,30703,48.5,103.8
42049,Erie County,Pennsylvania,269544,40.1,98.7
42051,Fayette County,Pennsylvania,126967,45.4,100.3
42053,Forest County,Pennsylvania,6785,48.6,244.4
42055,Franklin County,Pennsylvania,156626,42.2,98.0
42057,Fulton County,Pennsylvania,14545,45.9,105.6
42059,Greene County,Pennsylvania,35265,43.0,110.0
42061,Huntingdon County,Pennsylvania,43844,43.5,113.9
42063,Indiana County,Pennsylvania,83213,39.5,99.3
42065,Jefferson County,Pennsylvania,44099,43.7,100.2
42067,Juniata County,Pennsylvania,23419,43.1,100.6
42069,Lackawanna County,Pennsylvania,215834,41.9,96.5
42071,Lancaster County,Pennsylvania,555151,39.1,96.8
42073,Lawrence County,Pennsylvania,85423,44.9,94.9
42075,Lebanon County,Pennsylvania,143592,41.3,97.5
42077,Lehigh County,Pennsylvania,375408,39.3,97.0
42079,Luzerne County,Pennsylvania,325978,42.1,99.2
42081,Lycoming County,Pennsylvania,113570,41.3,97.0
42083,McKean County,Pennsylvania,40149,43.8,107.0
42085,Mercer County,Pennsylvania,109852,45.2,98.3
42087,Mifflin County,Pennsylvania,46074,43.1,96.4
42089,Monroe County,Pennsylvania,167784,43.9,100.2
42091,Montgomery County,Pennsylvania,861225,41.1,96.0
42093,Montour County,Pennsylvania,18079,43.0,96.1
42095,Northampton County,Pennsylvania,315927,42.0,98.0
42097,Northumberland County,Pennsylvania,90925,44.4,103.6
42099,Perry County,Pennsylvania,45988,43.8,102.3
42101,Philadelphia County,Pennsylvania,1582432,35.1,90.0
42103,Pike County,Pennsylvania,59691,49.4,103.8
42105,Potter County,Pennsylvania,16276,48.2,100.2
42107,Schuylkill County,Pennsylvania,143259,43.9,106.8
42109,Snyder County,Pennsylvania,39711,40.5,100.4
42111,Somerset County,Pennsylvania,73255,47.0,110.1
42113,Sullivan County,Pennsylvania,5849,56.1,109.1
42115,Susquehanna County,Pennsylvania,38349,48.6,102.1
42117,Tioga County,Pennsylvania,41078,45.0,100.9
42119,Union County,Pennsylvania,42570,40.5,116.7
42121,Venango County,Pennsylvania,50096,47.6,99.2
42123,Warren County,Pennsylvania,38174,47.4,101.4
42125,Washington County,Pennsylvania,209778,44.2,97.8
42127,Wayne County,Pennsylvania,51189,48.9,114.8
42129,Westmoreland County,Pennsylvania,353345,47.1,97.6
42131,Wyoming County,Pennsylvania,26075,45.2,101.5
42133,York County,Pennsylvania,459312,40.9,98.8
44001,Bristol County,Rhode Island,50568,44.1,94.0
44003,Kent County,Rhode Island,170658,43.6,95.6
44005,Newport County,Rhode Island,85095,46.4,97.6
44007,Providence County,Rhode Island,658977,37.9,96.6
44009,Washington County,Rhode Island,130073,45.3,95.3
45001,Abbeville County,South Carolina,24352,44.3,97.4
45003,Aiken County,South Carolina,171949,41.6,93.9
45005,Allendale County,South Carolina,7738,42.5,115.5
45007,Anderson County,South Carolina,207218,40.5,93.7
45009,Bamberg County,South Carolina,13164,41.7,89.6
45011,Barnwell County,South Carolina,20565,40.7,93.8
45013,Beaufort County,South Carolina,192123,47.2,98.3
45015,Berkeley County,South Carolina,238723,36.7,99.3
45017,Calhoun County,South Carolina,14150,47.4,96.0
45019,Charleston County,South Carolina,414711,39.0,94.1
45021,Cherokee County,South Carolina,56299,40.3,96.2
45023,Chester County,South Carolina,32177,42.2,94.0
45025,Chesterfield County,South Carolina,43575,42.4,95.8
45027,Clarendon County,South Carolina,31037,45.9,97.4
45029,Colleton County,South Carolina,38623,42.2,91.0
45031,Darlington County,South Carolina,62754,41.5,90.7
45033,Dillon County,South Carolina,28031,37.5,89.8
45035,Dorchester County,South Carolina,164322,37.9,95.7
45037,Edgefield County,South Carolina,26508,42.0,114.9
45039,Fairfield County,South Carolina,20741,46.7,95.1
45041,Florence County,South Carolina,136921,39.2,88.9
45043,Georgetown County,South Carolina,64200,51.6,92.1
45045,Greenville County,South Carolina,537575,38.5,94.9
45047,Greenwood County,South Carolina,69329,39.6,87.6
45049,Hampton County,South Carolina,18555,40.9,112.7
45051,Horry County,South Carolina,368937,48.2,94.0
45053,Jasper County,South Carolina,30658,44.3,100.3
45055,Kershaw County,South Carolina,66924,40.3,96.5
45057,Lancaster County,South Carolina,100905,42.2,95.4
45059,Laurens County,South Carolina,67904,40.9,95.0
45061,Lee County,South Carolina,16330,41.8,104.0
45063,Lexington County,South Carolina,300370,39.7,95.4
45065,McCormick County,South Carolina,9701,58.7,113.1
45067,Marion County,South Carolina,28900,43.0,86.9
45069,Marlboro County,South Carolina,26285,41.2,111.2
45071,Newberry County,South Carolina,38121,42.0,95.3
45073,Oconee County,South Carolina,79566,46.7,96.7
45075,Orangeburg County,South Carolina,83531,40.8,88.5
45077,Pickens County,South Carolina,132604,36.2,100.3
45079,Richland County,South Carolina,418725,34.2,92.5
45081,Saluda County,South Carolina,18958,43.0,102.1
45083,Spartanburg County,South Carolina,338096,37.9,95.4
45085,Sumter County,South Carolina,104853,37.3,93.6
45087,Union County,South Carolina,26990,44.3,89.3
45089,Williamsburg County,South Carolina,30517,44.0,94.7
45091,York County,South Carolina,288559,39.4,94.6
46003,Aurora County,South Dakota,2573,42.4,108.7
46005,Beadle County,South Dakota,19279,36.9,98.3
46007,Bennett County,South Dakota,3354,28.8,89.6
46009,Bon Homme County,South Dakota,7024,41.8,151.0
46011,Brookings County,South Dakota,34968,28.0,104.4
46013,Brown County,South Dakota,38079,37.8,96.8
46015,Brule County,South Dakota,5261,41.4,109.9
46017,Buffalo County,South Dakota,1757,26.2,120.5
46019,Butte County,South Dakota,10538,39.3,99.8
46021,Campbell County,South Dakota,1481,52.4,106.0
46023,Charles Mix County,South Dakota,9281,36.1,102.0
46025,Clark County,South Dakota,3876,40.6,104.0
46027,Clay County,South Dakota,15133,24.5,98.1
46029,Codington County,South Dakota,28556,39.9,103.1
46031,Corson County,South Dakota,3859,29.9,97.5
46033,Custer County,South Dakota,8686,57.2,97.9
46035,Davison County,South Dakota,19936,39.8,96.3
46037,Day County,South Dakota,5460,47.1,101.3
46039,Deuel County,South Dakota,4318,42.0,105.4
46041,Dewey County,South Dakota,5230,27.6,99.2
46043,Douglas County,South Dakota,2823,41.9,98.9
46045,Edmunds County,South Dakota,4033,43.6,106.2
46047,Fall River County,South Dakota,7179,54.5,97.6
46049,Faulk County,South Dakota,2137,43.2,97.7
46051,Grant County,South Dakota,7544,43.7,111.6
46053,Gregory County,South Dakota,3993,45.7,104.7
46055,Haakon County,South Dakota,1708,47.1,91.5
46057,Hamlin County,South Dakota,6288,32.5,105.9
46059,Hand County,South Dakota,3045,43.8,105.2
46061,Hanson County,South Dakota,3473,37.9,104.1
46063,Harding County,South Dakota,1092,48.9,122.9
46065,Hughes County,South Dakota,17732,39.3,99.8
46067,Hutchinson County,South Dakota,7393,41.6,97.7
46069,Hyde County,South Dakota,1305,50.9,100.2
46071,Jackson County,South Dakota,2826,33.2,88.3
46073,Jerauld County,South Dakota,1845,46.5,94.6
46075,Jones County,South Dakota,1030,33.6,73.4
46077,Kingsbury County,South Dakota,5210,41.9,105.3
46079,Lake County,South Dakota,11052,43.7,110.7
46081,Lawrence County,South Dakota,26574,43.8,98.9
46083,Lincoln County,South Dakota,68286,35.8,98.7
46085,Lyman County,South Dakota,3717,36.0,109.4
46087,McCook County,South Dakota,5732,39.9,105.2
46089,McPherson County,South Dakota,2278,48.8,97.9
46091,Marshall County,South Dakota,4355,42.8,109.2
46093,Meade County,South Dakota,30297,37.0,109.7
46095,Mellette County,South Dakota,2043,31.0,91.7
46097,Miner County,South Dakota,2299,48.9,102.6
46099,Minnehaha County,South Dakota,200689,35.7,103.9
46101,Moody County,South Dakota,6371,40.5,102.1
46102,Oglala Lakota County,South Dakota,13587,27.0,95.0
46103,Pennington County,South Dakota,112081,39.7,104.4
46105,Perkins County,South Dakota,3058,43.6,100.8
46107,Potter County,South Dakota,2430,44.9,94.4
46109,Roberts County,South Dakota,10219,37.9,106.3
46111,Sanborn County,South Dakota,2370,38.6,99.0
46115,Spink County,South Dakota,6283,45.1,98.5
46117,Stanley County,South Dakota,3012,43.7,124.3
46119,Sully County,South Dakota,1481,51.4,122.4
46121,Todd County,South Dakota,9293,25.4,92.2
46123,Tripp County,South Dakota,5607,45.1,104.5
46125,Turner County,South Dakota,8772,41.3,102.1
46127,Union County,South Dakota,16916,40.4,104.5
46129,Walworth County,South Dakota,5298,41.6,103.1
46135,Yankton County,South Dakota,23379,42.2,108.9
46137,Ziebach County,South Dakota,2410,36.6,97.9
47001,Anderson County,Tennessee,78175,42.0,96.1
47003,Bedford County,Tennessee,51291,37.6,103.5
47005,Benton County,Tennessee,15948,47.5,96.3
47007,Bledsoe County,Tennessee,14905,44.9,140.4
47009,Blount County,Tennessee,137747,43.9,96.1
47011,Bradley County,Tennessee,109743,39.3,95.6
47013,Campbell County,Tennessee,39568,44.2,99.3
47015,Cannon County,Tennessee,14661,40.8,102.1
47017,Carroll County,Tennessee,28461,41.6,99.1
47019,Carter County,Tennessee,56462,45.8,96.1
47021,Cheatham County,Tennessee,41500,41.4,103.1
47023,Chester County,Tennessee,17452,37.8,93.8
47025,Claiborne County,Tennessee,32221,42.5,97.4
47027,Clay County,Tennessee,7621,48.8,92.3
47029,Cocke County,Tennessee,36503,45.4,95.0
47031,Coffee County,Tennessee,58940,39.2,97.0
47033,Crockett County,Tennessee,13937,40.2,96.0
47035,Cumberland County,Tennessee,62529,53.0,96.1
47037,Davidson County,Tennessee,709846,34.6,93.8
47039,Decatur County,Tennessee,11499,45.9,101.5
47041,DeKalb County,Tennessee,20551,42.2,102.7
47043,Dickson County,Tennessee,55197,39.0,96.6
47045,Dyer County,Tennessee,36681,40.0,91.6
47047,Fayette County,Tennessee,42653,47.2,99.2
47049,Fentress County,Tennessee,18948,47.0,99.6
47051,Franklin County,Tennessee,43478,42.7,97.3
47053,Gibson County,Tennessee,50610,39.8,93.0
47055,Giles County,Tennessee,30442,43.6,94.1
47057,Grainger County,Tennessee,23929,45.7,102.4
47059,Greene County,Tennessee,70919,44.6,97.0
47061,Grundy County,Tennessee,13665,42.9,99.6
47063,Hamblen County,Tennessee,64930,40.8,98.5
47065,Hamilton County,Tennessee,370913,39.5,94.2
47067,Hancock County,Tennessee,6790,41.9,97.7
47069,Hardeman County,Tennessee,25477,40.4,123.9
47071,Hardin County,Tennessee,26939,45.4,93.3
47073,Hawkins County,Tennessee,57446,45.9,97.3
47075,Haywood County,Tennessee,17672,43.1,90.8
47077,Henderson County,Tennessee,27906,40.3,96.1
47079,Henry County,Tennessee,32345,45.8,95.0
47081,Hickman County,Tennessee,25229,41.7,108.0
47083,Houston County,Tennessee,8293,44.2,99.9
47085,Humphreys County,Tennessee,19074,43.7,99.4
47087,Jackson County,Tennessee,11882,48.0,102.8
47089,Jefferson County,Tennessee,55835,44.1,97.6
47091,Johnson County,Tennessee,18073,46.4,116.2
47093,Knox County,Tennessee,487401,37.3,95.9
47095,Lake County,Tennessee,6691,41.6,166.6
47097,Lauderdale County,Tennessee,24933,39.4,106.6
47099,Lawrence County,Tennessee,44901,39.0,96.7
47101,Lewis County,Tennessee,12784,42.2,99.3
47103,Lincoln County,Tennessee,35617,43.0,97.2
47105,Loudon County,Tennessee,56996,48.7,97.6
47107,McMinn County,Tennessee,54135,42.5,97.2
47109,McNairy County,Tennessee,25933,43.1,97.6
47111,Macon County,Tennessee,25793,38.3,98.2
47113,Madison County,Tennessee,98845,38.3,91.8
47115,Marion County,Tennessee,29010,43.7,98.7
47117,Marshall County,Tennessee,35276,39.6,99.9
47119,Maury County,Tennessee,104855,39.2,96.2
47121,Meigs County,Tennessee,13076,45.5,97.3
47123,Monroe County,Tennessee,47054,44.8,98.8
47125,Montgomery County,Tennessee,227957,31.7,99.5
47127,Moore County,Tennessee,6611,46.2,97.9
47129,Morgan County,Tennessee,21193,42.5,123.6
47131,Obion County,Tennessee,30570,41.9,93.6
47133,Overton County,Tennessee,22807,43.1,100.5
47135,Perry County,Tennessee,8561,41.6,99.4
47137,Pickett County,Tennessee,5062,51.7,95.8
47139,Polk County,Tennessee,17702,46.2,102.9
47141,Putnam County,Tennessee,81366,36.1,97.7
47143,Rhea County,Tennessee,33299,41.0,100.3
47145,Roane County,Tennessee,54403,47.4,98.0
47147,Robertson County,Tennessee,74291,39.1,98.9
47149,Rutherford County,Tennessee,351591,34.0,97.3
47151,Scott County,Tennessee,21969,40.7,99.2
47153,Sequatchie County,Tennessee,16409,44.7,101.1
47155,Sevier County,Tennessee,98802,43.6,98.2
47157,Shelby County,Tennessee,922195,35.8,90.7
47159,Smith County,Tennessee,20196,40.7,102.6
47161,Stewart County,Tennessee,13859,44.6,100.0
47163,Sullivan County,Tennessee,159693,45.0,95.7
47165,Sumner County,Tennessee,200553,39.7,96.2
47167,Tipton County,Tennessee,61339,38.7,97.6
47169,Trousdale County,Tennessee,11805,34.6,164.2
47171,Unicoi County,Tennessee,17779,47.4,96.7
47173,Union County,Tennessee,20141,42.4,99.7
47175,Van Buren County,Tennessee,6293,47.2,103.3
47177,Warren County,Tennessee,41587,40.0,100.1
47179,Washington County,Tennessee,134693,40.3,97.1
47181,Wayne County,Tennessee,16251,44.3,130.9
47183,Weakley County,Tennessee,32959,37.9,96.4
47185,White County,Tennessee,27764,43.3,97.0
47187,Williamson County,Tennessee,254609,40.3,97.6
47189,Wilson County,Tennessee,153587,39.9,98.0
48001,Anderson County,Texas,57825,39.5,157.1
48003,Andrews County,Texas,18518,33.1,96.6
48005,Angelina County,Texas,86791,37.8,96.6
48007,Aransas County,Texas,24449,51.0,100.6
48009,Archer County,Texas,8734,43.1,103.7
48011,Armstrong County,Texas,1883,43.0,93.5
48013,Atascosa County,Texas,50058,36.1,98.8
48015,Austin County,Texas,30712,41.6,102.8
48017,Bailey County,Texas,7044,35.1,94.3
48019,Bandera County,Texas,21589,53.4,98.6
48021,Bastrop County,Texas,102370,37.5,102.9
48023,Baylor County,Texas,3464,47.5,100.5
48025,Bee County,Texas,31000,35.8,163.4
48027,Bell County,Texas,379811,32.1,99.1
48029,Bexar County,Texas,2037344,34.6,98.4
48031,Blanco County,Texas,12008,50.3,97.4
48033,Borden County,Texas,723,30.0,73.0
48035,Bosque County,Texas,18546,46.3,96.5
48037,Bowie County,Texas,92321,38.4,101.0
48039,Brazoria County,Texas,381650,36.5,102.1
48041,Brazos County,Texas,237980,26.8,101.9
48043,Brewster County,Texas,9464,42.2,92.5
48045,Briscoe County,Texas,1223,50.8,112.3
48047,Brooks County,Texas,6987,38.1,100.5
48049,Brown County,Texas,38294,41.4,100.2
48051,Burleson County,Texas,18327,44.3,91.4
48053,Burnet County,Texas,51064,44.9,97.1
48055,Caldwell County,Texas,47184,38.2,102.5
48057,Calhoun County,Texas,19921,39.9,107.1
48059,Callahan County,Texas,14017,43.8,97.7
48061,Cameron County,Texas,423192,32.4,97.2
48063,Camp County,Texas,12652,38.7,94.4
48065,Carson County,Texas,5802,42.3,99.3
48067,Cass County,Texas,28582,43.8,96.4
48069,Castro County,Texas,7328,34.9,102.7
48071,Chambers County,Texas,49178,35.3,104.4
48073,Cherokee County,Texas,51143,38.2,103.6
48075,Childress County,Texas,6772,33.6,159.2
48077,Clay County,Texas,10402,47.8,101.6
48079,Cochran County,Texas,2520,38.7,109.5
48081,Coke County,Texas,3315,47.2,100.9
48083,Coleman County,Texas,7765,48.5,103.4
48085,Collin County,Texas,1116601,37.3,98.9
48087,Collingsworth County,Texas,2733,38.1,90.7
48089,Colorado County,Texas,20736,43.8,101.4
48091,Comal County,Texas,174552,42.0,99.2
48093,Comanche County,Texas,13786,43.7,102.1
48095,Concho County,Texas,3301,45.3,190.6
48097,Cooke County,Texas,42473,40.3,100.8
48099,Coryell County,Texas,83772,32.4,101.9
48101,Cottle County,Texas,1302,44.3,102.5
48103,Crane County,Texas,4623,36.7,94.6
48105,Crockett County,Texas,2881,42.9,118.6
48107,Crosby County,Texas,5072,39.3,102.6
48109,Culberson County,Texas,2181,48.1,118.8
48111,Dallam County,Texas,7180,30.4,113.6
48113,Dallas County,Texas,2603816,34.0,98.3
48115,Dawson County,Texas,12311,34.6,139.6
48117,Deaf Smith County,Texas,18487,31.4,103.4
48119,Delta County,Texas,5345,40.7,82.1
48121,Denton County,Texas,945644,36.8,97.9
48123,DeWitt County,Texas,19853,41.8,109.9
48125,Dickens County,Texas,1641,45.7,101.6
48127,Dimmit County,Texas,8507,36.3,101.0
48129,Donley County,Texas,3276,45.4,103.5
48131,Duval County,Texas,9824,35.9,105.8
48133,Eastland County,Texas,17846,42.6,100.5
48135,Ector County,Texas,163206,31.3,105.6
48137,Edwards County,Texas,1392,39.6,124.5
48139,Ellis County,Texas,203927,36.3,98.2
48141,El Paso County,Texas,866275,33.3,98.8
48143,Erath County,Texas,43244,31.9,95.8
48145,Falls County,Texas,17063,41.5,89.9
48147,Fannin County,Texas,36525,40.7,114.8
48149,Fayette County,Texas,24783,48.6,100.6
48151,Fisher County,Texas,3661,42.6,105.8
48153,Floyd County,Texas,5294,38.5,101.4
48155,Foard County,Texas,1079,45.7,68.6
48157,Fort Bend County,Texas,859721,37.1,97.1
48159,Franklin County,Texas,10522,43.5,102.3
48161,Freestone County,Texas,19813,41.8,109.9
48163,Frio County,Texas,18019,31.8,147.3
48165,Gaines County,Texas,21904,29.3,106.5
48167,Galveston County,Texas,354721,38.5,97.4
48169,Garza County,Texas,5435,38.4,167.9
48171,Gillespie County,Texas,27202,50.5,96.8
48173,Glasscock County,Texas,1070,40.6,131.1
48175,Goliad County,Texas,7096,44.8,100.9
48177,Gonzales County,Texas,19764,38.8,99.8
48179,Gray County,Texas,21131,36.8,114.1
48181,Grayson County,Texas,139988,39.4,96.1
48183,Gregg County,Texas,124860,35.9,95.6
48185,Grimes County,Texas,30385,40.5,121.3
48187,Guadalupe County,Texas,178368,37.5,99.9
48189,Hale County,Texas,32247,34.1,108.4
48191,Hall County,Texas,2827,44.9,94.8
48193,Hamilton County,Texas,8320,43.8,99.0
48195,Hansford County,Texas,5182,35.9,105.9
48197,Hardeman County,Texas,3529,44.3,112.6
48199,Hardin County,Texas,57126,39.3,96.9
48201,Harris County,Texas,4758579,34.4,98.9
48203,Harrison County,Texas,69584,38.9,94.6
48205,Hartley County,Texas,5307,39.5,143.2
48207,Haskell County,Texas,5390,44.3,114.4
48209,Hays County,Texas,256429,33.9,99.5
48211,Hemphill County,Texas,3311,41.3,119.3
48213,Henderson County,Texas,83658,43.8,97.4
48215,Hidalgo County,Texas,880921,30.3,97.5
48217,Hill County,Texas,36664,40.8,100.5
48219,Hockley County,Texas,21455,35.8,99.0
48221,Hood County,Texas,64198,46.3,94.1
48223,Hopkins County,Texas,37351,39.6,97.0
48225,Houston County,Texas,22042,44.0,116.1
48227,Howard County,Texas,33127,37.0,128.9
48229,Hudspeth County,Texas,3331,33.2,156.2
48231,Hunt County,Texas,104917,37.2,97.5
48233,Hutchinson County,Texas,20413,38.1,104.3
48235,Irion County,Texas,1432,50.5,92.5
48237,Jack County,Texas,8623,41.3,119.9
48239,Jackson County,Texas,15081,42.1,102.8
48241,Jasper County,Texas,32807,42.5,96.5
48243,Jeff Davis County,Texas,1740,58.7,135.5
48245,Jefferson County,Texas,253939,37.1,106.0
48247,Jim Hogg County,Texas,4797,25.0,124.2
48249,Jim Wells County,Texas,38863,35.5,99.4
48251,Johnson County,Texas,188820,37.2,101.3
48253,Jones County,Texas,19968,39.0,180.5
48255,Karnes County,Texas,14819,37.1,133.9
48257,Kaufman County,Texas,160718,34.2,97.8
48259,Kendall County,Texas,46971,43.1,96.6
48261,Kenedy County,Texas,52,65.5,126.1
48263,Kent County,Texas,727,57.6,118.3
48265,Kerr County,Texas,53166,48.6,95.2
48267,Kimble County,Texas,4355,50.3,94.8
48269,King County,Texas,189,49.1,98.9
48271,Kinney County,Texas,3140,50.4,116.4
48273,Kleberg County,Texas,30629,29.3,101.2
48275,Knox County,Texas,3322,40.5,97.4
48277,Lamar County,Texas,50421,40.0,96.4
48279,Lamb County,Texas,12919,36.6,104.0
48281,Lampasas County,Texas,22267,43.9,99.2
48283,La Salle County,Texas,6946,38.8,146.7
48285,Lavaca County,Texas,20479,43.1,97.4
48287,Lee County,Texas,17758,41.4,97.6
48289,Leon County,Texas,16067,44.3,96.5
48291,Liberty County,Texas,97993,33.3,98.7
48293,Limestone County,Texas,22185,42.0,102.3
48295,Lipscomb County,Texas,2964,37.4,90.4
48297,Live Oak County,Texas,11444,38.6,114.5
48299,Llano County,Texas,22011,57.5,93.9
48301,Loving County,Texas,54,68.9,170.0
48303,Lubbock County,Texas,314633,31.7,97.4
48305,Lynn County,Texas,5667,37.2,108.3
48307,McCulloch County,Texas,7565,47.1,99.3
48309,McLennan County,Texas,263608,34.0,96.0
48311,McMullen County,Texas,623,32.6,75.0
48313,Madison County,Texas,13574,35.8,128.8
48315,Marion County,Texas,9631,50.6,95.5
48317,Martin County,Texas,5230,37.2,134.6
48319,Mason County,Texas,3951,46.5,101.6
48321,Matagorda County,Texas,36274,37.5,99.0
48323,Maverick County,Texas,57770,30.2,99.8
48325,Medina County,Texas,52419,39.6,107.1
48327,Menard County,Texas,1964,58.0,110.7
48329,Midland County,Texas,171496,32.6,103.8
48331,Milam County,Texas,25268,41.6,99.2
48333,Mills County,Texas,4499,52.2,104.6
48335,Mitchell County,Texas,8989,36.9,166.7
48337,Montague County,Texas,20599,44.0,94.8
48339,Montgomery County,Texas,654722,37.2,99.0
48341,Moore County,Texas,21234,30.6,110.6
48343,Morris County,Texas,12014,42.4,92.8
48345,Motley County,Texas,1267,51.4,121.1
48347,Nacogdoches County,Texas,64897,31.8,93.5
48349,Navarro County,Texas,53735,37.4,97.6
48351,Newton County,Texas,12193,45.8,103.4
48353,Nolan County,Texas,14565,36.5,104.1
48355,Nueces County,Texas,352829,36.8,99.1
48357,Ochiltree County,Texas,9852,33.3,101.4
48359,Oldham County,Texas,2097,32.5,146.7
48361,Orange County,Texas,84993,37.9,98.6
48363,Palo Pinto County,Texas,28920,41.1,97.3
48365,Panola County,Texas,22624,40.5,102.6
48367,Parker County,Texas,158079,39.3,100.3
48369,Parmer County,Texas,9752,36.2,112.0
48371,Pecos County,Texas,14983,37.3,135.3
48373,Polk County,Texas,51780,43.9,116.2
48375,Potter County,Texas,116634,35.1,106.0
48377,Presidio County,Texas,6043,42.0,107.4
48379,Rains County,Texas,12505,46.2,100.1
48381,Randall County,Texas,143791,36.8,97.7
48383,Reagan County,Texas,3259,29.4,107.3
48385,Real County,Texas,2821,56.5,121.3
48387,Red River County,Texas,11621,49.1,94.8
48389,Reeves County,Texas,13219,34.4,146.0
48391,Refugio County,Texas,6693,43.9,92.1
48393,Roberts County,Texas,785,39.4,109.9
48395,Robertson County,Texas,16973,40.9,96.6
48397,Rockwall County,Texas,116931,37.6,98.8
48399,Runnels County,Texas,9880,41.8,101.3
48401,Rusk County,Texas,52613,38.8,113.4
48403,Sabine County,Texas,9998,54.3,101.0
48405,San Augustine County,Texas,7889,48.8,92.3
48407,San Jacinto County,Texas,27983,45.0,98.5
48409,San Patricio County,Texas,69519,37.1,104.1
48411,San Saba County,Texas,5802,40.1,111.8
48413,Schleicher County,Texas,2426,39.8,90.4
48415,Scurry County,Texas,16633,36.4,115.4
48417,Shackelford County,Texas,3169,43.9,93.5
48419,Shelby County,Texas,24108,40.0,100.5
48421,Sherman County,Texas,2434,36.5,99.0
