fips_code,county_name,state_name,pct_households_limited_english_proficiency
29049,Clinton County,Missouri,0.3
29051,Cole County,Missouri,0.8
29053,Cooper County,Missouri,0.5
29055,Crawford County,Missouri,0.1
29057,Dade County,Missouri,0.1
29059,Dallas County,Missouri,1.3
29061,Daviess County,Missouri,0.4
29063,DeKalb County,Missouri,0.0
29065,Dent County,Missouri,0.0
29067,Douglas County,Missouri,0.1
29069,Dunklin County,Missouri,0.5
29071,Franklin County,Missouri,0.2
29073,Gasconade County,Missouri,0.6
29075,Gentry County,Missouri,1.0
29077,Greene County,Missouri,0.7
29079,Grundy County,Missouri,1.2
29081,Harrison County,Missouri,0.5
29083,Henry County,Missouri,0.3
29085,Hickory County,Missouri,0.1
29087,Holt County,Missouri,0.0
29089,Howard County,Missouri,0.1
29091,Howell County,Missouri,0.2
29093,Iron County,Missouri,0.1
29095,Jackson County,Missouri,1.9
29097,Jasper County,Missouri,1.2
29099,Jefferson County,Missouri,0.4
29101,Johnson County,Missouri,0.4
29103,Knox County,Missouri,0.0
29105,Laclede County,Missouri,0.4
29107,Lafayette County,Missouri,0.0
29109,Lawrence County,Missouri,1.2
29111,Lewis County,Missouri,0.0
29113,Lincoln County,Missouri,0.6
29115,Linn County,Missouri,0.2
29117,Livingston County,Missouri,0.2
29119,McDonald County,Missouri,4.0
29121,Macon County,Missouri,0.1
29123,Madison County,Missouri,0.2
29125,Maries County,Missouri,0.9
29127,Marion County,Missouri,0.3
29129,Mercer County,Missouri,2.3
29131,Miller County,Missouri,0.9
29133,Mississippi County,Missouri,0.9
29135,Moniteau County,Missouri,1.4
29137,Monroe County,Missouri,0.8
29139,Montgomery County,Missouri,0.1
29141,Morgan County,Missouri,1.4
29143,New Madrid County,Missouri,0.1
29145,Newton County,Missouri,1.2
29147,Nodaway County,Missouri,1.5
29149,Oregon County,Missouri,0.0
29151,Osage County,Missouri,0.1
29153,Ozark County,Missouri,0.4
29155,Pemiscot County,Missouri,0.1
29157,Perry County,Missouri,0.6
29159,Pettis County,Missouri,2.3
29161,Phelps County,Missouri,1.2
29163,Pike County,Missouri,1.6
29165,Platte County,Missouri,1.2
29167,Polk County,Missouri,0.8
29169,Pulaski County,Missouri,1.0
29171,Putnam County,Missouri,0.8
29173,Ralls County,Missouri,0.0
29175,Randolph County,Missouri,0.2
29177,Ray County,Missouri,0.3
29179,Reynolds County,Missouri,0.0
29181,Ripley County,Missouri,0.0
29183,St. Charles County,Missouri,0.5
29185,St. Clair County,Missouri,0.0
29186,Ste. Genevieve County,Missouri,0.3
29187,St. Francois County,Missouri,0.0
29189,St. Louis County,Missouri,1.5
29195,Saline County,Missouri,2.4
29197,Schuyler County,Missouri,2.1
29199,Scotland County,Missouri,0.3
29201,Scott County,Missouri,0.1
29203,Shannon County,Missouri,0.5
29205,Shelby County,Missouri,0.0
29207,Stoddard County,Missouri,0.1
29209,Stone County,Missouri,0.1
29211,Sullivan County,Missouri,5.7
29213,Taney County,Missouri,0.8
29215,Texas County,Missouri,0.3
29217,Vernon County,Missouri,1.5
29219,Warren County,Missouri,0.6
29221,Washington County,Missouri,0.1
29223,Wayne County,Missouri,0.0
29225,Webster County,Missouri,0.7
29227,Worth County,Missouri,0.0
29229,Wright County,Missouri,0.3
29510,St. Louis city,Missouri,1.8
30001,Beaverhead County,Montana,0.0
30003,Big Horn County,Montana,0.6
30005,Blaine County,Montana,0.3
30007,Broadwater County,Montana,0.0
30009,Carbon County,Montana,0.1
30011,Carter County,Montana,0.0
30013,Cascade County,Montana,0.6
30015,Chouteau County,Montana,0.0
30017,Custer County,Montana,0.4
30019,Daniels County,Montana,0.0
30021,Dawson County,Montana,0.1
30023,Deer Lodge County,Montana,0.0
30025,Fallon County,Montana,0.0
30027,Fergus County,Montana,0.7
30029,Flathead County,Montana,0.2
30031,Gallatin County,Montana,0.6
30033,Garfield County,Montana,0.0
30035,Glacier County,Montana,1.6
30037,Golden Valley County,Montana,0.3
30039,Granite County,Montana,0.0
30041,Hill County,Montana,0.9
30043,Jefferson County,Montana,0.3
30045,Judith Basin County,Montana,0.3
30047,Lake County,Montana,0.6
30049,Lewis and Clark County,Montana,0.3
30051,Liberty County,Montana,1.0
30053,Lincoln County,Montana,0.7
30055,McCone County,Montana,0.0
30057,Madison County,Montana,0.2
30059,Meagher County,Montana,0.0
30061,Mineral County,Montana,0.0
30063,Missoula County,Montana,0.4
30065,Musselshell County,Montana,0.3
30067,Park County,Montana,0.7
30069,Petroleum County,Montana,0.0
30071,Phillips County,Montana,0.0
30073,Pondera County,Montana,0.1
30075,Powder River County,Montana,0.0
30077,Powell County,Montana,0.0
30079,Prairie County,Montana,0.0
30081,Ravalli County,Montana,0.1
30083,Richland County,Montana,0.5
30085,Roosevelt County,Montana,0.0
30087,Rosebud County,Montana,0.0
30089,Sanders County,Montana,0.4
30091,Sheridan County,Montana,0.0
30093,Silver Bow County,Montana,0.7
30095,Stillwater County,Montana,0.1
30097,Sweet Grass County,Montana,0.0
30099,Teton County,Montana,0.8
30101,Toole County,Montana,0.2
30103,Treasure County,Montana,0.0
30105,Valley County,Montana,0.2
30107,Wheatland County,Montana,0.0
30109,Wibaux County,Montana,0.9
30111,Yellowstone County,Montana,0.5
31001,Adams County,Nebraska,3.1
31003,Antelope County,Nebraska,0.6
31005,Arthur County,Nebraska,0.0
31007,Banner County,Nebraska,10.5
31009,Blaine County,Nebraska,0.0
31011,Boone County,Nebraska,0.5
31013,Box Butte County,Nebraska,1.3
31015,Boyd County,Nebraska,0.3
31017,Brown County,Nebraska,1.3
31019,Buffalo County,Nebraska,1.3
31021,Burt County,Nebraska,0.2
31023,Butler County,Nebraska,1.6
31025,Cass County,Nebraska,0.4
31027,Cedar County,Nebraska,0.3
31029,Chase County,Nebraska,1.9
31031,Cherry County,Nebraska,0.0
31033,Cheyenne County,Nebraska,0.0
31035,Clay County,Nebraska,0.6
31037,Colfax County,Nebraska,23.6
31039,Cuming County,Nebraska,3.5
31041,Custer County,Nebraska,2.0
31043,Dakota County,Nebraska,11.6
31045,Dawes County,Nebraska,2.8
31047,Dawson County,Nebraska,12.3
31049,Deuel County,Nebraska,0.2
31051,Dixon County,Nebraska,4.0
31053,Dodge County,Nebraska,1.9
31055,Douglas County,Nebraska,2.8
31057,Dundy County,Nebraska,0.0
31059,Fillmore County,Nebraska,0.2
31061,Franklin County,Nebraska,0.2
31063,Frontier County,Nebraska,0.7
31065,Furnas County,Nebraska,0.6
31067,Gage County,Nebraska,0.1
31069,Garden County,Nebraska,0.5
31071,Garfield County,Nebraska,0.0
31073,Gosper County,Nebraska,0.0
31075,Grant County,Nebraska,0.0
31077,Greeley County,Nebraska,0.2
31079,Hall County,Nebraska,8.4
31081,Hamilton County,Nebraska,0.0
31083,Harlan County,Nebraska,1.8
31085,Hayes County,Nebraska,1.7
31087,Hitchcock County,Nebraska,0.0
31089,Holt County,Nebraska,1.6
31091,Hooker County,Nebraska,0.0
31093,Howard County,Nebraska,0.5
31095,Jefferson County,Nebraska,1.5
31097,Johnson County,Nebraska,1.8
31099,Kearney County,Nebraska,0.2
31101,Keith County,Nebraska,2.9
31103,Keya Paha County,Nebraska,0.0
31105,Kimball County,Nebraska,2.7
31107,Knox County,Nebraska,0.2
31109,Lancaster County,Nebraska,2.4
31111,Lincoln County,Nebraska,1.0
31113,Logan County,Nebraska,0.0
31115,Loup County,Nebraska,0.0
31117,McPherson County,Nebraska,0.0
31119,Madison County,Nebraska,3.6
31121,Merrick County,Nebraska,0.4
31123,Morrill County,Nebraska,2.3
31125,Nance County,Nebraska,0.6
31127,Nemaha County,Nebraska,2.5
31129,Nuckolls County,Nebraska,0.0
31131,Otoe County,Nebraska,2.7
31133,Pawnee County,Nebraska,0.7
31135,Perkins County,Nebraska,1.2
31137,Phelps County,Nebraska,2.7
31139,Pierce County,Nebraska,1.0
31141,Platte County,Nebraska,4.0
31143,Polk County,Nebraska,0.5
31145,Red Willow County,Nebraska,0.8
31147,Richardson County,Nebraska,0.2
31149,Rock County,Nebraska,0.7
31151,Saline County,Nebraska,3.9
31153,Sarpy County,Nebraska,1.2
31155,Saunders County,Nebraska,0.0
31157,Scotts Bluff County,Nebraska,1.8
31159,Seward County,Nebraska,0.3
31161,Sheridan County,Nebraska,0.5
31163,Sherman County,Nebraska,0.0
31165,Sioux County,Nebraska,3.5
31167,Stanton County,Nebraska,0.0
31169,Thayer County,Nebraska,1.2
31171,Thomas County,Nebraska,3.8
31173,Thurston County,Nebraska,0.3
31175,Valley County,Nebraska,0.2
31177,Washington County,Nebraska,0.0
31179,Wayne County,Nebraska,0.2
31181,Webster County,Nebraska,0.0
31183,Wheeler County,Nebraska,1.1
31185,York County,Nebraska,0.2
32001,Churchill County,Nevada,0.7
32003,Clark County,Nevada,6.3
32005,Douglas County,Nevada,0.7
32007,Elko County,Nevada,2.3
32009,Esmeralda County,Nevada,2.8
32011,Eureka County,Nevada,1.1
32013,Humboldt County,Nevada,4.6
32015,Lander County,Nevada,2.7
32017,Lincoln County,Nevada,0.0
32019,Lyon County,Nevada,1.5
32021,Mineral County,Nevada,0.0
32023,Nye County,Nevada,1.7
32027,Pershing County,Nevada,0.8
32029,Storey County,Nevada,1.1
32031,Washoe County,Nevada,2.9
32033,White Pine County,Nevada,0.3
32510,Carson City,Nevada,2.2
33001,Belknap County,New Hampshire,0.2
33003,Carroll County,New Hampshire,0.1
33005,Cheshire County,New Hampshire,0.1
33007,Coos County,New Hampshire,0.8
33009,Grafton County,New Hampshire,0.6
33011,Hillsborough County,New Hampshire,2.7
33013,Merrimack County,New Hampshire,0.6
33015,Rockingham County,New Hampshire,0.5
33017,Strafford County,New Hampshire,1.1
33019,Sullivan County,New Hampshire,0.1
34001,Atlantic County,New Jersey,5.3
34003,Bergen County,New Jersey,8.5
34005,Burlington County,New Jersey,2.1
34007,Camden County,New Jersey,4.8
34009,Cape May County,New Jersey,1.6
34011,Cumberland County,New Jersey,6.9
34013,Essex County,New Jersey,10.1
34015,Gloucester County,New Jersey,1.6
34017,Hudson County,New Jersey,13.2
34019,Hunterdon County,New Jersey,1.4
34021,Mercer County,New Jersey,7.7
34023,Middlesex County,New Jersey,8.7
34025,Monmouth County,New Jersey,3.4
34027,Morris County,New Jersey,4.6
34029,Ocean County,New Jersey,1.7
34031,Passaic County,New Jersey,13.8
34033,Salem County,New Jersey,2.5
34035,Somerset County,New Jersey,5.6
34037,Sussex County,New Jersey,1.3
34039,Union County,New Jersey,12.4
34041,Warren County,New Jersey,2.0
35001,Bernalillo County,New Mexico,3.9
35003,Catron County,New Mexico,0.9
35005,Chaves County,New Mexico,3.9
35006,Cibola County,New Mexico,3.3
35007,Colfax County,New Mexico,2.0
35009,Curry County,New Mexico,3.2
35011,De Baca County,New Mexico,0.4
35013,Doña Ana County,New Mexico,11.3
35015,Eddy County,New Mexico,4.7
35017,Grant County,New Mexico,1.6
35019,Guadalupe County,New Mexico,10.0
35021,Harding County,New Mexico,2.8
35023,Hidalgo County,New Mexico,6.9
35025,Lea County,New Mexico,11.0
35027,Lincoln County,New Mexico,2.9
35028,Los Alamos County,New Mexico,3.0
35029,Luna County,New Mexico,13.1
35031,McKinley County,New Mexico,10.7
35033,Mora County,New Mexico,5.7
35035,Otero County,New Mexico,5.5
35037,Quay County,New Mexico,1.5
35039,Rio Arriba County,New Mexico,4.0
35041,Roosevelt County,New Mexico,3.2
35043,Sandoval County,New Mexico,2.4
35045,San Juan County,New Mexico,9.5
35047,San Miguel County,New Mexico,5.2
35049,Santa Fe County,New Mexico,2.6
35051,Sierra County,New Mexico,1.2
35053,Socorro County,New Mexico,8.1
35055,Taos County,New Mexico,2.6
35057,Torrance County,New Mexico,1.5
35059,Union County,New Mexico,8.0
35061,Valencia County,New Mexico,4.1
36001,Albany County,New York,2.6
36003,Allegany County,New York,0.5
36005,Bronx County,New York,17.9
36007,Broome County,New York,1.8
36009,Cattaraugus County,New York,0.4
36011,Cayuga County,New York,0.9
36013,Chautauqua County,New York,2.1
36015,Chemung County,New York,1.1
36017,Chenango County,New York,0.2
36019,Clinton County,New York,0.4
36021,Columbia County,New York,1.0
36023,Cortland County,New York,0.3
36025,Delaware County,New York,1.1
36027,Dutchess County,New York,2.5
36029,Erie County,New York,2.2
36031,Essex County,New York,0.5
36033,Franklin County,New York,0.6
36035,Fulton County,New York,0.4
36037,Genesee County,New York,1.0
36039,Greene County,New York,1.3
36041,Hamilton County,New York,0.0
36043,Herkimer County,New York,0.5
36045,Jefferson County,New York,1.5
36047,Kings County,New York,14.2
36049,Lewis County,New York,0.1
36051,Livingston County,New York,1.0
36053,Madison County,New York,0.4
36055,Monroe County,New York,3.0
36057,Montgomery County,New York,2.2
36059,Nassau County,New York,4.7
36061,New York County,New York,8.3
36063,Niagara County,New York,0.9
36065,Oneida County,New York,2.5
36067,Onondaga County,New York,2.3
36069,Ontario County,New York,1.2
36071,Orange County,New York,4.7
36073,Orleans County,New York,0.8
36075,Oswego County,New York,0.1
36077,Otsego County,New York,0.9
36079,Putnam County,New York,2.4
36081,Queens County,New York,17.5
36083,Rensselaer County,New York,1.4
36085,Richmond County,New York,7.1
36087,Rockland County,New York,7.6
36089,St. Lawrence County,New York,0.6
36091,Saratoga County,New York,0.9
36093,Schenectady County,New York,1.8
36095,Schoharie County,New York,0.7
36097,Schuyler County,New York,1.1
36099,Seneca County,New York,0.9
36101,Steuben County,New York,0.5
36103,Suffolk County,New York,3.1
36105,Sullivan County,New York,4.4
36107,Tioga County,New York,0.4
36109,Tompkins County,New York,1.7
36111,Ulster County,New York,1.4
36113,Warren County,New York,0.4
36115,Washington County,New York,0.5
36117,Wayne County,New York,1.2
36119,Westchester County,New York,6.2
36121,Wyoming County,New York,0.3
36123,Yates County,New York,1.4
37001,Alamance County,North Carolina,2.5
37003,Alexander County,North Carolina,0.1
37005,Alleghany County,North Carolina,2.3
37007,Anson County,North Carolina,0.5
37009,Ashe County,North Carolina,1.4
37011,Avery County,North Carolina,1.1
37013,Beaufort County,North Carolina,1.0
37015,Bertie County,North Carolina,1.5
37017,Bladen County,North Carolina,0.3
37019,Brunswick County,North Carolina,1.1
37021,Buncombe County,North Carolina,2.4
37023,Burke County,North Carolina,2.3
37025,Cabarrus County,North Carolina,1.7
37027,Caldwell County,North Carolina,1.2
37029,Camden County,North Carolina,0.3
37031,Carteret County,North Carolina,0.6
37033,Caswell County,North Carolina,0.7
37035,Catawba County,North Carolina,1.8
37037,Chatham County,North Carolina,2.9
37039,Cherokee County,North Carolina,0.0
37041,Chowan County,North Carolina,1.3
37043,Clay County,North Carolina,0.5
37045,Cleveland County,North Carolina,1.0
37047,Columbus County,North Carolina,1.3
37049,Craven County,North Carolina,1.4
37051,Cumberland County,North Carolina,1.9
37053,Currituck County,North Carolina,0.7
37055,Dare County,North Carolina,1.4
37057,Davidson County,North Carolina,1.3
37059,Davie County,North Carolina,0.7
37061,Duplin County,North Carolina,5.3
37063,Durham County,North Carolina,4.2
37065,Edgecombe County,North Carolina,0.5
37067,Forsyth County,North Carolina,2.5
37069,Franklin County,North Carolina,1.5
37071,Gaston County,North Carolina,2.1
37073,Gates County,North Carolina,2.0
37075,Graham County,North Carolina,1.4
37077,Granville County,North Carolina,0.9
37079,Greene County,North Carolina,3.1
37081,Guilford County,North Carolina,2.7
37083,Halifax County,North Carolina,0.5
37085,Harnett County,North Carolina,1.4
37087,Haywood County,North Carolina,0.3
37089,Henderson County,North Carolina,3.2
37091,Hertford County,North Carolina,1.6
37093,Hoke County,North Carolina,2.0
37095,Hyde County,North Carolina,0.0
37097,Iredell County,North Carolina,1.8
37099,Jackson County,North Carolina,0.9
37101,Johnston County,North Carolina,2.0
37103,Jones County,North Carolina,0.0
37105,Lee County,North Carolina,3.5
37107,Lenoir County,North Carolina,1.8
37109,Lincoln County,North Carolina,1.6
37111,McDowell County,North Carolina,1.6
37113,Macon County,North Carolina,1.5
37115,Madison County,North Carolina,0.0
37117,Martin County,North Carolina,0.3
37119,Mecklenburg County,North Carolina,5.0
37121,Mitchell County,North Carolina,1.3
37123,Montgomery County,North Carolina,2.3
37125,Moore County,North Carolina,2.1
37127,Nash County,North Carolina,0.5
37129,New Hanover County,North Carolina,1.3
37131,Northampton County,North Carolina,0.0
37133,Onslow County,North Carolina,0.8
37135,Orange County,North Carolina,3.1
37137,Pamlico County,North Carolina,0.2
37139,Pasquotank County,North Carolina,0.2
37141,Pender County,North Carolina,0.7
37143,Perquimans County,North Carolina,0.6
37145,Person County,North Carolina,1.2
37147,Pitt County,North Carolina,1.7
37149,Polk County,North Carolina,0.5
37151,Randolph County,North Carolina,1.9
37153,Richmond County,North Carolina,1.9
37155,Robeson County,North Carolina,1.7
37157,Rockingham County,North Carolina,1.0
37159,Rowan County,North Carolina,2.7
37161,Rutherford County,North Carolina,1.1
37163,Sampson County,North Carolina,3.6
37165,Scotland County,North Carolina,0.9
37167,Stanly County,North Carolina,1.0
37169,Stokes County,North Carolina,0.4
37171,Surry County,North Carolina,1.4
37173,Swain County,North Carolina,0.4
37175,Transylvania County,North Carolina,0.4
37177,Tyrrell County,North Carolina,1.3
37179,Union County,North Carolina,2.2
37181,Vance County,North Carolina,0.5
37183,Wake County,North Carolina,2.6
37185,Warren County,North Carolina,1.2
37187,Washington County,North Carolina,0.0
37189,Watauga County,North Carolina,0.7
37191,Wayne County,North Carolina,2.3
37193,Wilkes County,North Carolina,0.9
37195,Wilson County,North Carolina,1.6
37197,Yadkin County,North Carolina,1.3
37199,Yancey County,North Carolina,1.0
38001,Adams County,North Dakota,0.0
38003,Barnes County,North Dakota,0.4
38005,Benson County,North Dakota,1.6
38007,Billings County,North Dakota,0.0
38009,Bottineau County,North Dakota,0.3
38011,Bowman County,North Dakota,0.0
38013,Burke County,North Dakota,0.5
38015,Burleigh County,North Dakota,0.8
38017,Cass County,North Dakota,2.4
38019,Cavalier County,North Dakota,1.9
38021,Dickey County,North Dakota,2.0
38023,Divide County,North Dakota,0.0
38025,Dunn County,North Dakota,6.7
38027,Eddy County,North Dakota,0.2
38029,Emmons County,North Dakota,0.7
38031,Foster County,North Dakota,0.0
38033,Golden Valley County,North Dakota,0.0
38035,Grand Forks County,North Dakota,1.8
38037,Grant County,North Dakota,0.3
38039,Griggs County,North Dakota,0.3
38041,Hettinger County,North Dakota,0.3
38043,Kidder County,North Dakota,0.2
38045,LaMoure County,North Dakota,0.5
38047,Logan County,North Dakota,1.8
38049,McHenry County,North Dakota,0.8
38051,McIntosh County,North Dakota,0.8
38053,McKenzie County,North Dakota,2.2
38055,McLean County,North Dakota,0.7
38057,Mercer County,North Dakota,2.5
38059,Morton County,North Dakota,1.3
38061,Mountrail County,North Dakota,3.8
38063,Nelson County,North Dakota,2.5
38065,Oliver County,North Dakota,0.0
38067,Pembina County,North Dakota,0.6
38069,Pierce County,North Dakota,0.1
38071,Ramsey County,North Dakota,1.1
38073,Ransom County,North Dakota,2.4
38075,Renville County,North Dakota,0.0
38077,Richland County,North Dakota,0.2
38079,Rolette County,North Dakota,0.5
38081,Sargent County,North Dakota,2.0
38083,Sheridan County,North Dakota,0.0
38085,Sioux County,North Dakota,0.7
38087,Slope County,North Dakota,0.0
38089,Stark County,North Dakota,1.8
38091,Steele County,North Dakota,0.4
38093,Stutsman County,North Dakota,1.1
38095,Towner County,North Dakota,0.8
38097,Traill County,North Dakota,0.8
38099,Walsh County,North Dakota,0.6
38101,Ward County,North Dakota,1.1
38103,Wells County,North Dakota,0.2
38105,Williams County,North Dakota,0.5
39001,Adams County,Ohio,0.1
39003,Allen County,Ohio,0.3
39005,Ashland County,Ohio,0.5
39007,Ashtabula County,Ohio,0.9
39009,Athens County,Ohio,0.9
39011,Auglaize County,Ohio,0.0
39013,Belmont County,Ohio,0.4
39015,Brown County,Ohio,0.2
39017,Butler County,Ohio,3.3
39019,Carroll County,Ohio,0.4
39021,Champaign County,Ohio,0.1
39023,Clark County,Ohio,0.7
39025,Clermont County,Ohio,0.4
39027,Clinton County,Ohio,0.6
39029,Columbiana County,Ohio,0.1
39031,Coshocton County,Ohio,1.3
39033,Crawford County,Ohio,0.8
39035,Cuyahoga County,Ohio,2.7
39037,Darke County,Ohio,0.1
39039,Defiance County,Ohio,1.1
39041,Delaware County,Ohio,1.3
39043,Erie County,Ohio,0.7
39045,Fairfield County,Ohio,1.2
39047,Fayette County,Ohio,1.0
39049,Franklin County,Ohio,3.1
39051,Fulton County,Ohio,0.7
39053,Gallia County,Ohio,0.1
39055,Geauga County,Ohio,1.2
39057,Greene County,Ohio,0.5
39059,Guernsey County,Ohio,0.5
39061,Hamilton County,Ohio,1.7
39063,Hancock County,Ohio,0.7
39065,Hardin County,Ohio,0.1
39067,Harrison County,Ohio,0.0
39069,Henry County,Ohio,1.1
39071,Highland County,Ohio,0.5
39073,Hocking County,Ohio,0.4
39075,Holmes County,Ohio,8.6
39077,Huron County,Ohio,0.9
39079,Jackson County,Ohio,0.5
39081,Jefferson County,Ohio,0.4
39083,Knox County,Ohio,0.2
39085,Lake County,Ohio,1.6
39087,Lawrence County,Ohio,0.1
39089,Licking County,Ohio,0.6
39091,Logan County,Ohio,0.4
39093,Lorain County,Ohio,1.7
39095,Lucas County,Ohio,0.8
39097,Madison County,Ohio,1.0
39099,Mahoning County,Ohio,1.1
39101,Marion County,Ohio,0.5
39103,Medina County,Ohio,0.8
39105,Meigs County,Ohio,0.6
39107,Mercer County,Ohio,0.1
39109,Miami County,Ohio,0.8
39111,Monroe County,Ohio,0.2
39113,Montgomery County,Ohio,1.4
39115,Morgan County,Ohio,0.1
39117,Morrow County,Ohio,0.3
39119,Muskingum County,Ohio,0.1
39121,Noble County,Ohio,1.2
39123,Ottawa County,Ohio,0.3
39125,Paulding County,Ohio,0.5
39127,Perry County,Ohio,0.5
39129,Pickaway County,Ohio,0.1
39131,Pike County,Ohio,0.3
39133,Portage County,Ohio,0.9
39135,Preble County,Ohio,0.0
39137,Putnam County,Ohio,0.9
39139,Richland County,Ohio,0.7
39141,Ross County,Ohio,0.3
39143,Sandusky County,Ohio,0.3
39145,Scioto County,Ohio,0.1
39147,Seneca County,Ohio,0.5
39149,Shelby County,Ohio,0.5
39151,Stark County,Ohio,0.4
39153,Summit County,Ohio,1.4
39155,Trumbull County,Ohio,0.7
39157,Tuscarawas County,Ohio,1.5
39159,Union County,Ohio,0.4
39161,Van Wert County,Ohio,0.3
39163,Vinton County,Ohio,0.0
39165,Warren County,Ohio,1.6
39167,Washington County,Ohio,0.2
39169,Wayne County,Ohio,2.1
39171,Williams County,Ohio,0.4
39173,Wood County,Ohio,0.8
39175,Wyandot County,Ohio,0.4
40001,Adair County,Oklahoma,0.5
40003,Alfalfa County,Oklahoma,0.0
40005,Atoka County,Oklahoma,0.6
40007,Beaver County,Oklahoma,7.5
40009,Beckham County,Oklahoma,0.1
40011,Blaine County,Oklahoma,1.5
40013,Bryan County,Oklahoma,0.8
40015,Caddo County,Oklahoma,1.7
40017,Canadian County,Oklahoma,1.5
40019,Carter County,Oklahoma,1.0
40021,Cherokee County,Oklahoma,0.9
40023,Choctaw County,Oklahoma,0.4
40025,Cimarron County,Oklahoma,1.6
40027,Cleveland County,Oklahoma,1.7
40029,Coal County,Oklahoma,0.4
40031,Comanche County,Oklahoma,1.6
40033,Cotton County,Oklahoma,0.3
40035,Craig County,Oklahoma,0.9
40037,Creek County,Oklahoma,0.6
40039,Custer County,Oklahoma,2.3
40041,Delaware County,Oklahoma,0.6
40043,Dewey County,Oklahoma,0.6
40045,Ellis County,Oklahoma,0.5
40047,Garfield County,Oklahoma,1.9
40049,Garvin County,Oklahoma,0.8
40051,Grady County,Oklahoma,0.7
40053,Grant County,Oklahoma,0.3
40055,Greer County,Oklahoma,0.5
40057,Harmon County,Oklahoma,1.3
40059,Harper County,Oklahoma,7.7
40061,Haskell County,Oklahoma,0.6
40063,Hughes County,Oklahoma,1.0
40065,Jackson County,Oklahoma,3.5
40067,Jefferson County,Oklahoma,0.5
40069,Johnston County,Oklahoma,0.9
40071,Kay County,Oklahoma,1.5
40073,Kingfisher County,Oklahoma,3.8
40075,Kiowa County,Oklahoma,2.5
40077,Latimer County,Oklahoma,0.2
40079,Le Flore County,Oklahoma,1.2
40081,Lincoln County,Oklahoma,0.3
40083,Logan County,Oklahoma,0.6
40085,Love County,Oklahoma,1.7
40087,McClain County,Oklahoma,1.0
40089,McCurtain County,Oklahoma,1.5
40091,McIntosh County,Oklahoma,0.2
40093,Major County,Oklahoma,1.0
40095,Marshall County,Oklahoma,2.6
40097,Mayes County,Oklahoma,0.6
40099,Murray County,Oklahoma,0.4
40101,Muskogee County,Oklahoma,0.9
40103,Noble County,Oklahoma,0.9
40105,Nowata County,Oklahoma,0.1
40107,Okfuskee County,Oklahoma,1.0
40109,Oklahoma County,Oklahoma,3.4
40111,Okmulgee County,Oklahoma,0.3
40113,Osage County,Oklahoma,0.1
40115,Ottawa County,Oklahoma,0.9
40117,Pawnee County,Oklahoma,0.2
40119,Payne County,Oklahoma,2.4
40121,Pittsburg County,Oklahoma,0.6
40123,Pontotoc County,Oklahoma,0.3
40125,Pottawatomie County,Oklahoma,0.6
40127,Pushmataha County,Oklahoma,0.7
40129,Roger Mills County,Oklahoma,0.9
40131,Rogers County,Oklahoma,0.8
40133,Seminole County,Oklahoma,0.3
40135,Sequoyah County,Oklahoma,0.5
40137,Stephens County,Oklahoma,1.2
40139,Texas County,Oklahoma,18.1
40141,Tillman County,Oklahoma,5.0
40143,Tulsa County,Oklahoma,3.1
40145,Wagoner County,Oklahoma,1.0
40147,Washington County,Oklahoma,1.3
40149,Washita County,Oklahoma,0.5
40151,Woods County,Oklahoma,3.0
40153,Woodward County,Oklahoma,3.1
41001,Baker County,Oregon,0.3
41003,Benton County,Oregon,2.2
41005,Clackamas County,Oregon,1.6
41007,Clatsop County,Oregon,0.8
41009,Columbia County,Oregon,0.4
41011,Coos County,Oregon,1.0
41013,Crook County,Oregon,0.5
41015,Curry County,Oregon,0.2
41017,Deschutes County,Oregon,1.1
41019,Douglas County,Oregon,0.4
41021,Gilliam County,Oregon,0.6
41023,Grant County,Oregon,0.7
41025,Harney County,Oregon,0.7
41027,Hood River County,Oregon,5.0
41029,Jackson County,Oregon,1.1
41031,Jefferson County,Oregon,1.3
41033,Josephine County,Oregon,0.5
41035,Klamath County,Oregon,1.0
41037,Lake County,Oregon,0.0
41039,Lane County,Oregon,1.3
41041,Lincoln County,Oregon,0.9
41043,Linn County,Oregon,1.5
41045,Malheur County,Oregon,2.0
41047,Marion County,Oregon,4.2
41049,Morrow County,Oregon,7.6
41051,Multnomah County,Oregon,3.4
41053,Polk County,Oregon,1.3
41055,Sherman County,Oregon,0.0
41057,Tillamook County,Oregon,1.6
41059,Umatilla County,Oregon,3.2
41061,Union County,Oregon,0.2
41063,Wallowa County,Oregon,0.8
41065,Wasco County,Oregon,3.4
41067,Washington County,Oregon,3.5
41069,Wheeler County,Oregon,0.0
41071,Yamhill County,Oregon,2.2
42001,Adams County,Pennsylvania,1.2
42003,Allegheny County,Pennsylvania,1.4
42005,Armstrong County,Pennsylvania,0.6
42007,Beaver County,Pennsylvania,0.5
42009,Bedford County,Pennsylvania,0.3
42011,Berks County,Pennsylvania,5.2
42013,Blair County,Pennsylvania,0.4
42015,Bradford County,Pennsylvania,0.3
42017,Bucks County,Pennsylvania,2.5
42019,Butler County,Pennsylvania,0.5
42021,Cambria County,Pennsylvania,0.5
42023,Cameron County,Pennsylvania,0.4
42025,Carbon County,Pennsylvania,0.5
42027,Centre County,Pennsylvania,1.9
42029,Chester County,Pennsylvania,1.7
42031,Clarion County,Pennsylvania,0.1
42033,Clearfield County,Pennsylvania,0.2
42035,Clinton County,Pennsylvania,0.5
