fips_code,county_name,state_name,mean_zhvi_home_value
36111,Ulster County,New York,369096.03649551165
36113,Warren County,New York,309333.2066945413
36115,Washington County,New York,213695.38911695805
36117,Wayne County,New York,194889.44978090582
36119,Westchester County,New York,729055.744819679
36121,Wyoming County,New York,177129.37213139245
36123,Yates County,New York,255359.70916166925
37001,Alamance County,North Carolina,264765.97082193993
37003,Alexander County,North Carolina,227076.23564860027
37005,Alleghany County,North Carolina,259613.88969974036
37007,Anson County,North Carolina,125699.17990927571
37009,Ashe County,North Carolina,334994.21027336403
37011,Avery County,North Carolina,340862.6635605343
37013,Beaufort County,North Carolina,216327.73658712045
37015,Bertie County,North Carolina,66492.38958696561
37017,Bladen County,North Carolina,134326.4919953876
37019,Brunswick County,North Carolina,402827.8958146088
37021,Buncombe County,North Carolina,433982.00986634893
37023,Burke County,North Carolina,223423.33763930408
37025,Cabarrus County,North Carolina,360227.3891276785
37027,Caldwell County,North Carolina,204665.92334525337
37029,Camden County,North Carolina,330594.84529947565
37031,Carteret County,North Carolina,431314.5004065668
37033,Caswell County,North Carolina,188392.67309780876
37035,Catawba County,North Carolina,256376.72864210754
37037,Chatham County,North Carolina,516951.0879154739
37039,Cherokee County,North Carolina,271958.374944858
37041,Chowan County,North Carolina,220426.1284091985
37043,Clay County,North Carolina,317343.6595800983
37045,Cleveland County,North Carolina,199064.45820369755
37047,Columbus County,North Carolina,180632.73439222528
37049,Craven County,North Carolina,242463.93038122225
37051,Cumberland County,North Carolina,204070.7259465917
37053,Currituck County,North Carolina,506101.0572220564
37055,Dare County,North Carolina,568528.6886804606
37057,Davidson County,North Carolina,238249.23356772904
37059,Davie County,North Carolina,283295.7097634193
37061,Duplin County,North Carolina,164728.90564924435
37063,Durham County,North Carolina,386087.39218381146
37065,Edgecombe County,North Carolina,133271.1118993638
37067,Forsyth County,North Carolina,256088.3264391463
37069,Franklin County,North Carolina,343791.52477289346
37071,Gaston County,North Carolina,276811.6038670195
37073,Gates County,North Carolina,201401.3320587811
37075,Graham County,North Carolina,226533.15441448987
37077,Granville County,North Carolina,288992.06910080276
37079,Greene County,North Carolina,168848.37039545644
37081,Guilford County,North Carolina,252809.41846662213
37083,Halifax County,North Carolina,95721.66071220148
37085,Harnett County,North Carolina,276875.4311321874
37087,Haywood County,North Carolina,321521.6956998035
37089,Henderson County,North Carolina,397893.8383062328
37091,Hertford County,North Carolina,108749.05545614887
37093,Hoke County,North Carolina,245280.14590406045
37095,Hyde County,North Carolina,226775.94013051005
37097,Iredell County,North Carolina,359340.87297700765
37099,Jackson County,North Carolina,396590.3279923277
37101,Johnston County,North Carolina,333625.669134436
37103,Jones County,North Carolina,111533.15124894421
37105,Lee County,North Carolina,261735.08336836824
37107,Lenoir County,North Carolina,135676.68504865494
37109,Lincoln County,North Carolina,356612.08387897816
37111,McDowell County,North Carolina,245834.8326929137
37113,Macon County,North Carolina,326222.69618476176
37115,Madison County,North Carolina,362153.37214884063
37117,Martin County,North Carolina,119284.92890157989
37119,Mecklenburg County,North Carolina,398063.59499497426
37121,Mitchell County,North Carolina,226980.64830857643
37123,Montgomery County,North Carolina,211231.5032445855
37125,Moore County,North Carolina,382631.20850820834
37127,Nash County,North Carolina,216929.69116456746
37129,New Hanover County,North Carolina,402725.9340219163
37131,Northampton County,North Carolina,118459.6100065395
37133,Onslow County,North Carolina,257542.1044378824
37135,Orange County,North Carolina,462635.5990021005
37137,Pamlico County,North Carolina,250958.26593494057
37139,Pasquotank County,North Carolina,227357.95335163223
37141,Pender County,North Carolina,417823.31850172015
37143,Perquimans County,North Carolina,244991.6539283765
37145,Person County,North Carolina,229946.2463148764
37147,Pitt County,North Carolina,228783.0629970463
37149,Polk County,North Carolina,367613.47249133344
37151,Randolph County,North Carolina,229677.25514580446
37153,Richmond County,North Carolina,127220.17648057076
37155,Robeson County,North Carolina,131370.53245406318
37157,Rockingham County,North Carolina,176849.6376317925
37159,Rowan County,North Carolina,248153.85405117995
37161,Rutherford County,North Carolina,201602.32791448792
37163,Sampson County,North Carolina,149929.71546004695
37165,Scotland County,North Carolina,128985.27038736876
37167,Stanly County,North Carolina,262683.78097875067
37169,Stokes County,North Carolina,218343.22290585676
37171,Surry County,North Carolina,201217.53190714572
37173,Swain County,North Carolina,289762.5779015576
37175,Transylvania County,North Carolina,416361.99327944586
37177,Tyrrell County,North Carolina,159317.9989054428
37179,Union County,North Carolina,419246.00313195976
37181,Vance County,North Carolina,173039.7971253148
37183,Wake County,North Carolina,468033.271768226
37185,Warren County,North Carolina,242876.37840385272
37187,Washington County,North Carolina,114809.72668780484
37189,Watauga County,North Carolina,469101.1225649317
37191,Wayne County,North Carolina,167269.06999979986
37193,Wilkes County,North Carolina,212239.0478847208
37195,Wilson County,North Carolina,197987.19968964296
37197,Yadkin County,North Carolina,206675.98320798052
37199,Yancey County,North Carolina,295083.952350127
38001,Adams County,North Dakota,126110.3825424112
38003,Barnes County,North Dakota,161679.20388756142
38005,Benson County,North Dakota,150251.1928121796
38007,Billings County,North Dakota,
38009,Bottineau County,North Dakota,191598.34279221494
38011,Bowman County,North Dakota,177718.20821034725
38013,Burke County,North Dakota,137845.77195774706
38015,Burleigh County,North Dakota,326343.65059032245
38017,Cass County,North Dakota,302295.37455390464
38019,Cavalier County,North Dakota,139527.50608681477
38021,Dickey County,North Dakota,149888.46521813388
38023,Divide County,North Dakota,
38025,Dunn County,North Dakota,314271.27384216833
38027,Eddy County,North Dakota,107190.92677361004
38029,Emmons County,North Dakota,110027.04887860442
38031,Foster County,North Dakota,163342.60444265697
38033,Golden Valley County,North Dakota,163707.148995598
38035,Grand Forks County,North Dakota,249381.34426812225
38037,Grant County,North Dakota,
38039,Griggs County,North Dakota,98970.8804686191
38041,Hettinger County,North Dakota,113965.71094743173
38043,Kidder County,North Dakota,204182.21901622997
38045,LaMoure County,North Dakota,122951.89008956181
38047,Logan County,North Dakota,
38049,McHenry County,North Dakota,138222.8413160961
38051,McIntosh County,North Dakota,
38053,McKenzie County,North Dakota,317472.9303540548
38055,McLean County,North Dakota,183422.70595637013
38057,Mercer County,North Dakota,204243.18396742654
38059,Morton County,North Dakota,284161.4496889206
38061,Mountrail County,North Dakota,207502.13967348958
38063,Nelson County,North Dakota,138145.04218679873
38065,Oliver County,North Dakota,224917.07588542555
38067,Pembina County,North Dakota,118005.26524192614
38069,Pierce County,North Dakota,
38071,Ramsey County,North Dakota,207590.9008393011
38073,Ransom County,North Dakota,171787.89831092858
38075,Renville County,North Dakota,176041.2719057235
38077,Richland County,North Dakota,194033.74476137382
38079,Rolette County,North Dakota,
38081,Sargent County,North Dakota,145994.67192228822
38083,Sheridan County,North Dakota,117022.90843601321
38085,Sioux County,North Dakota,
38087,Slope County,North Dakota,
38089,Stark County,North Dakota,272372.88118056086
38091,Steele County,North Dakota,
38093,Stutsman County,North Dakota,198663.1504094751
38095,Towner County,North Dakota,107912.89273396421
38097,Traill County,North Dakota,202928.91714872743
38099,Walsh County,North Dakota,147044.64940400224
38101,Ward County,North Dakota,242100.01248744948
38103,Wells County,North Dakota,147431.00596219813
38105,Williams County,North Dakota,306874.84771518054
39001,Adams County,Ohio,157460.02139098351
39003,Allen County,Ohio,160236.77838635142
39005,Ashland County,Ohio,202573.74335081314
39007,Ashtabula County,Ohio,154718.6389353102
39009,Athens County,Ohio,161457.5861875304
39011,Auglaize County,Ohio,194092.21384977616
39013,Belmont County,Ohio,129761.38706538558
39015,Brown County,Ohio,217838.74676739483
39017,Butler County,Ohio,266147.27451022656
39019,Carroll County,Ohio,187877.28873737014
39021,Champaign County,Ohio,212571.3665566507
39023,Clark County,Ohio,163743.95951423363
39025,Clermont County,Ohio,282104.77036189265
39027,Clinton County,Ohio,208753.03224108493
39029,Columbiana County,Ohio,138049.982025457
39031,Coshocton County,Ohio,155230.29679413437
39033,Crawford County,Ohio,133800.54159937962
39035,Cuyahoga County,Ohio,181549.43098316898
39037,Darke County,Ohio,178899.18615439904
39039,Defiance County,Ohio,159138.24120557503
39041,Delaware County,Ohio,461260.61058816285
39043,Erie County,Ohio,201157.447408519
39045,Fairfield County,Ohio,308673.5110261083
39047,Fayette County,Ohio,205018.08813883038
39049,Franklin County,Ohio,268620.3099500711
39051,Fulton County,Ohio,193900.87060674714
39053,Gallia County,Ohio,144906.7577480497
39055,Geauga County,Ohio,326765.72398923873
39057,Greene County,Ohio,254365.85183956687
39059,Guernsey County,Ohio,156331.6172557322
39061,Hamilton County,Ohio,235452.6167508813
39063,Hancock County,Ohio,207596.4673495818
39065,Hardin County,Ohio,164123.81416358697
39067,Harrison County,Ohio,132724.38358179692
39069,Henry County,Ohio,167466.34896612327
39071,Highland County,Ohio,176411.80861086413
39073,Hocking County,Ohio,233993.42349926618
39075,Holmes County,Ohio,331629.854608973
39077,Huron County,Ohio,160349.10560217607
39079,Jackson County,Ohio,121873.69503970716
39081,Jefferson County,Ohio,115158.46999536343
39083,Knox County,Ohio,243721.3661979155
39085,Lake County,Ohio,207162.25666025907
39087,Lawrence County,Ohio,136142.9451488291
39089,Licking County,Ohio,292797.3635506872
39091,Logan County,Ohio,206847.24386505902
39093,Lorain County,Ohio,214416.6751089299
39095,Lucas County,Ohio,143404.05556017434
39097,Madison County,Ohio,272495.2254652915
39099,Mahoning County,Ohio,140281.63281519327
39101,Marion County,Ohio,154571.23055890368
39103,Medina County,Ohio,300380.39143868577
39105,Meigs County,Ohio,105913.63240490643
39107,Mercer County,Ohio,228033.12148574882
39109,Miami County,Ohio,225524.14909760785
39111,Monroe County,Ohio,138960.06558780855
39113,Montgomery County,Ohio,168892.57735433665
39115,Morgan County,Ohio,136199.8925387252
39117,Morrow County,Ohio,249951.27093403417
39119,Muskingum County,Ohio,172138.0249498232
39121,Noble County,Ohio,175112.69482444695
39123,Ottawa County,Ohio,242263.93867316179
39125,Paulding County,Ohio,142013.82746521756
39127,Perry County,Ohio,202335.6510140995
39129,Pickaway County,Ohio,281909.8054013816
39131,Pike County,Ohio,151474.5963403069
39133,Portage County,Ohio,233598.85289487764
39135,Preble County,Ohio,186596.72069694268
39137,Putnam County,Ohio,213201.84830617416
39139,Richland County,Ohio,159010.90669566303
39141,Ross County,Ohio,183240.35538461545
39143,Sandusky County,Ohio,158937.46493415846
39145,Scioto County,Ohio,115732.87025826932
39147,Seneca County,Ohio,148303.66130484655
39149,Shelby County,Ohio,194869.16625163206
39151,Stark County,Ohio,180172.2850284807
39153,Summit County,Ohio,187545.39369462957
39155,Trumbull County,Ohio,134212.2282516547
39157,Tuscarawas County,Ohio,179851.5170555502
39159,Union County,Ohio,362776.0945468157
39161,Van Wert County,Ohio,154491.6858742384
39163,Vinton County,Ohio,146802.3786611855
39165,Warren County,Ohio,355756.71564446436
39167,Washington County,Ohio,176623.7272024293
39169,Wayne County,Ohio,288730.52913926076
39171,Williams County,Ohio,152894.10611518574
39173,Wood County,Ohio,211511.5795525757
39175,Wyandot County,Ohio,165579.49122115737
40001,Adair County,Oklahoma,151520.66727927956
40003,Alfalfa County,Oklahoma,83209.18341550745
40005,Atoka County,Oklahoma,179016.9684773649
40007,Beaver County,Oklahoma,140977.071325049
40009,Beckham County,Oklahoma,125730.31597786567
40011,Blaine County,Oklahoma,96733.89590584034
40013,Bryan County,Oklahoma,212340.72545076997
40015,Caddo County,Oklahoma,91672.56748417183
40017,Canadian County,Oklahoma,250451.0004836721
40019,Carter County,Oklahoma,167120.6979226168
40021,Cherokee County,Oklahoma,186784.97487977872
40023,Choctaw County,Oklahoma,124860.47697758143
40025,Cimarron County,Oklahoma,77081.08914355606
40027,Cleveland County,Oklahoma,233173.1091343822
40029,Coal County,Oklahoma,108919.98447965279
40031,Comanche County,Oklahoma,131775.81520415258
40033,Cotton County,Oklahoma,86910.1377506922
40035,Craig County,Oklahoma,156155.28680843802
40037,Creek County,Oklahoma,185104.69156934947
40039,Custer County,Oklahoma,146035.60578533795
40041,Delaware County,Oklahoma,248709.96738914392
40043,Dewey County,Oklahoma,109873.05980411929
40045,Ellis County,Oklahoma,98099.2497370481
40047,Garfield County,Oklahoma,120698.6005043587
40049,Garvin County,Oklahoma,126860.95761863496
40051,Grady County,Oklahoma,206484.63639938735
40053,Grant County,Oklahoma,95843.23054332465
40055,Greer County,Oklahoma,65851.09254830246
40057,Harmon County,Oklahoma,67907.48101027757
40059,Harper County,Oklahoma,72107.70008585157
40061,Haskell County,Oklahoma,144018.6545012061
40063,Hughes County,Oklahoma,97786.83894629341
40065,Jackson County,Oklahoma,100488.77211605692
40067,Jefferson County,Oklahoma,76826.43537047149
40069,Johnston County,Oklahoma,141196.74826622536
40071,Kay County,Oklahoma,103211.85229830218
40073,Kingfisher County,Oklahoma,201559.2774250861
40075,Kiowa County,Oklahoma,65092.078086731
40077,Latimer County,Oklahoma,137249.39990052851
40079,Le Flore County,Oklahoma,145386.45865558236
40081,Lincoln County,Oklahoma,165501.6133808346
40083,Logan County,Oklahoma,268411.5658949259
40085,Love County,Oklahoma,186666.9402712797
40087,McClain County,Oklahoma,263234.8860382271
40089,McCurtain County,Oklahoma,193289.63460251308
40091,McIntosh County,Oklahoma,171295.75933775812
40093,Major County,Oklahoma,144849.01316538968
40095,Marshall County,Oklahoma,190136.88271898133
40097,Mayes County,Oklahoma,194559.9479872871
40099,Murray County,Oklahoma,145526.89512797305
40101,Muskogee County,Oklahoma,133950.63788900917
40103,Noble County,Oklahoma,129836.94932963616
40105,Nowata County,Oklahoma,138105.0578276192
40107,Okfuskee County,Oklahoma,118105.42287055065
40109,Oklahoma County,Oklahoma,204885.02742009374
40111,Okmulgee County,Oklahoma,118105.48414279993
40113,Osage County,Oklahoma,181539.03571631713
40115,Ottawa County,Oklahoma,118609.5914778534
40117,Pawnee County,Oklahoma,143240.89923996528
40119,Payne County,Oklahoma,204846.24634623955
40121,Pittsburg County,Oklahoma,128795.62225806317
40123,Pontotoc County,Oklahoma,169854.19382606246
40125,Pottawatomie County,Oklahoma,162533.35508978914
40127,Pushmataha County,Oklahoma,131777.7730680013
40129,Roger Mills County,Oklahoma,162273.41667181315
40131,Rogers County,Oklahoma,257635.81658874507
40133,Seminole County,Oklahoma,101034.09132954483
40135,Sequoyah County,Oklahoma,167512.3571775573
40137,Stephens County,Oklahoma,120246.08098262893
40139,Texas County,Oklahoma,151465.54599859542
40141,Tillman County,Oklahoma,51873.60694550743
40143,Tulsa County,Oklahoma,218702.02119641542
40145,Wagoner County,Oklahoma,252188.75506751437
40147,Washington County,Oklahoma,159340.46161663183
40149,Washita County,Oklahoma,89674.70460766478
40151,Woods County,Oklahoma,103020.59414158894
40153,Woodward County,Oklahoma,123092.65995953594
41001,Baker County,Oregon,271981.179479845
41003,Benton County,Oregon,522019.86772333714
41005,Clackamas County,Oregon,591246.3963353913
41007,Clatsop County,Oregon,503863.5999334113
41009,Columbia County,Oregon,428758.93642889726
41011,Coos County,Oregon,333688.5119863764
41013,Crook County,Oregon,445344.80908644013
41015,Curry County,Oregon,458510.23042616295
41017,Deschutes County,Oregon,641535.8354759406
41019,Douglas County,Oregon,320219.97676331364
41021,Gilliam County,Oregon,206164.1417111192
41023,Grant County,Oregon,265141.96846612194
41025,Harney County,Oregon,190721.68675650412
41027,Hood River County,Oregon,662178.1609643325
41029,Jackson County,Oregon,416852.7430248219
41031,Jefferson County,Oregon,398874.01425351977
41033,Josephine County,Oregon,388666.96839894104
41035,Klamath County,Oregon,269047.702233874
41037,Lake County,Oregon,172097.99021653202
41039,Lane County,Oregon,433948.83160402725
41041,Lincoln County,Oregon,459364.7800942391
41043,Linn County,Oregon,385894.7846414663
41045,Malheur County,Oregon,265995.29641264695
41047,Marion County,Oregon,420145.4955454611
41049,Morrow County,Oregon,279837.81037811947
41051,Multnomah County,Oregon,488824.99188643816
41053,Polk County,Oregon,452001.5402196814
41055,Sherman County,Oregon,241098.61145847515
41057,Tillamook County,Oregon,501436.2999802702
41059,Umatilla County,Oregon,287689.40622383077
41061,Union County,Oregon,295702.8530524138
41063,Wallowa County,Oregon,408521.85726713366
41065,Wasco County,Oregon,376447.96214079304
41067,Washington County,Oregon,562213.7612057676
41069,Wheeler County,Oregon,275771.6363865117
41071,Yamhill County,Oregon,480341.6970183011
42001,Adams County,Pennsylvania,281636.8581561651
42003,Allegheny County,Pennsylvania,207557.98049064868
42005,Armstrong County,Pennsylvania,143334.69384057765
42007,Beaver County,Pennsylvania,159869.8442934052
42009,Bedford County,Pennsylvania,184656.73541444665
42011,Berks County,Pennsylvania,260755.23437428896
42013,Blair County,Pennsylvania,158435.73370168178
42015,Bradford County,Pennsylvania,178583.84551119464
42017,Bucks County,Pennsylvania,448344.4707109342
42019,Butler County,Pennsylvania,293911.85515819414
42021,Cambria County,Pennsylvania,113089.35990308442
42023,Cameron County,Pennsylvania,79790.16980834947
42025,Carbon County,Pennsylvania,231867.3160378123
42027,Centre County,Pennsylvania,309501.88345485664
42029,Chester County,Pennsylvania,493546.654706433
42031,Clarion County,Pennsylvania,109841.38261578065
42033,Clearfield County,Pennsylvania,128276.8381604936
42035,Clinton County,Pennsylvania,172374.6858233867
42037,Columbia County,Pennsylvania,218183.46700572106
42039,Crawford County,Pennsylvania,152415.14843030015
42041,Cumberland County,Pennsylvania,298004.85641484277
42043,Dauphin County,Pennsylvania,235214.03968129345
42045,Delaware County,Pennsylvania,314785.69479010656
42047,Elk County,Pennsylvania,106404.88353006633
42049,Erie County,Pennsylvania,177469.39370334975
42051,Fayette County,Pennsylvania,133150.210199483
42053,Forest County,Pennsylvania,115924.13908943818
42055,Franklin County,Pennsylvania,253268.10420507917
42057,Fulton County,Pennsylvania,210767.9986436613
42059,Greene County,Pennsylvania,133873.6625799669
42061,Huntingdon County,Pennsylvania,167835.74661431255
42063,Indiana County,Pennsylvania,142963.27949164473
42065,Jefferson County,Pennsylvania,104702.13426761368
42067,Juniata County,Pennsylvania,210574.69964297992
42069,Lackawanna County,Pennsylvania,184369.55784536668
42071,Lancaster County,Pennsylvania,328357.225876028
42073,Lawrence County,Pennsylvania,146138.67297014163
42075,Lebanon County,Pennsylvania,263344.7423086601
42077,Lehigh County,Pennsylvania,303402.55724349717
42079,Luzerne County,Pennsylvania,185373.75421497333
42081,Lycoming County,Pennsylvania,204502.44002018395
42083,McKean County,Pennsylvania,106953.63319453492
42085,Mercer County,Pennsylvania,156985.61591189587
42087,Mifflin County,Pennsylvania,161567.8178145622
42089,Monroe County,Pennsylvania,283525.0401875113
42091,Montgomery County,Pennsylvania,428085.9606715113
42093,Montour County,Pennsylvania,250453.73921807786
42095,Northampton County,Pennsylvania,307253.4187818347
42097,Northumberland County,Pennsylvania,129967.65885299155
42099,Perry County,Pennsylvania,259001.62719007197
42101,Philadelphia County,Pennsylvania,210519.65412319405
42103,Pike County,Pennsylvania,263756.20176895737
42105,Potter County,Pennsylvania,148559.59782089936
42107,Schuylkill County,Pennsylvania,124945.73593891672
42109,Snyder County,Pennsylvania,213750.88897904905
42111,Somerset County,Pennsylvania,158550.08157118157
42113,Sullivan County,Pennsylvania,219169.37050418358
42115,Susquehanna County,Pennsylvania,203769.91870890325
42117,Tioga County,Pennsylvania,196902.73050532243
42119,Union County,Pennsylvania,245776.2334305486
42121,Venango County,Pennsylvania,120392.04129485392
42123,Warren County,Pennsylvania,129575.80036805391
42125,Washington County,Pennsylvania,206403.9776423082
42127,Wayne County,Pennsylvania,270275.4521660688
42129,Westmoreland County,Pennsylvania,182219.86058425123
42131,Wyoming County,Pennsylvania,202845.6105095302
42133,York County,Pennsylvania,261462.96028551206
44001,Bristol County,Rhode Island,534622.562717216
44003,Kent County,Rhode Island,360043.98234992946
44005,Newport County,Rhode Island,661058.4709991155
44007,Providence County,Rhode Island,377766.3024224734
44009,Washington County,Rhode Island,561989.3640277063
45001,Abbeville County,South Carolina,197339.42537048532
45003,Aiken County,South Carolina,210275.38893389268
45005,Allendale County,South Carolina,66836.26232227801
45007,Anderson County,South Carolina,255759.97158569287
45009,Bamberg County,South Carolina,104298.72827661107
45011,Barnwell County,South Carolina,142680.27317996652
45013,Beaufort County,South Carolina,512678.10972290585
45015,Berkeley County,South Carolina,351554.23217503604
45017,Calhoun County,South Carolina,213494.627066809
45019,Charleston County,South Carolina,535480.4970886416
45021,Cherokee County,South Carolina,180073.57709754826
45023,Chester County,South Carolina,211925.48463352755
45025,Chesterfield County,South Carolina,160173.21440185033
45027,Clarendon County,South Carolina,172954.33841347115
45029,Colleton County,South Carolina,218284.09279739507
45031,Darlington County,South Carolina,141753.17271175337
45033,Dillon County,South Carolina,108825.76672539157
45035,Dorchester County,South Carolina,341914.4033370271
45037,Edgefield County,South Carolina,252146.60705678657
45039,Fairfield County,South Carolina,167934.7601021957
45041,Florence County,South Carolina,181814.28129607366
45043,Georgetown County,South Carolina,369380.30013541435
45045,Greenville County,South Carolina,310042.88394173555
45047,Greenwood County,South Carolina,153715.9835172121
45049,Hampton County,South Carolina,149922.645333557
45051,Horry County,South Carolina,306249.6300811935
45053,Jasper County,South Carolina,371427.98244806373
45055,Kershaw County,South Carolina,224286.5969868898
45057,Lancaster County,South Carolina,357545.34892094746
45059,Laurens County,South Carolina,192701.28175912224
45061,Lee County,South Carolina,149349.80807313274
45063,Lexington County,South Carolina,251296.03560016977
45065,McCormick County,South Carolina,324999.99579433113
45067,Marion County,South Carolina,97289.07791201975
45069,Marlboro County,South Carolina,120241.76261733077
45071,Newberry County,South Carolina,224282.96285648798
45073,Oconee County,South Carolina,257373.05896004546
45075,Orangeburg County,South Carolina,142373.77845484068
45077,Pickens County,South Carolina,269468.14457281603
45079,Richland County,South Carolina,232940.63299790688
45081,Saluda County,South Carolina,184698.7799997473
45083,Spartanburg County,South Carolina,248448.15485377528
45085,Sumter County,South Carolina,178209.85168500632
45087,Union County,South Carolina,116718.70427483886
45089,Williamsburg County,South Carolina,120750.93556771723
45091,York County,South Carolina,363269.65893589804
46003,Aurora County,South Dakota,
46005,Beadle County,South Dakota,202391.36797076245
46007,Bennett County,South Dakota,
46009,Bon Homme County,South Dakota,163304.50516537606
46011,Brookings County,South Dakota,276530.71287626965
46013,Brown County,South Dakota,204912.94207527148
46015,Brule County,South Dakota,199333.80577587604
46017,Buffalo County,South Dakota,
46019,Butte County,South Dakota,352304.63024277106
46021,Campbell County,South Dakota,252730.12288594406
46023,Charles Mix County,South Dakota,205902.3858676411
46025,Clark County,South Dakota,179739.19105621552
46027,Clay County,South Dakota,228421.58725120596
46029,Codington County,South Dakota,324105.329861595
46031,Corson County,South Dakota,113988.77338081026
46033,Custer County,South Dakota,448074.86302710185
46035,Davison County,South Dakota,227092.81979780563
46037,Day County,South Dakota,228175.48456263705
46039,Deuel County,South Dakota,282529.07635460276
46041,Dewey County,South Dakota,
46043,Douglas County,South Dakota,
46045,Edmunds County,South Dakota,213334.17570050692
46047,Fall River County,South Dakota,251145.29760525445
46049,Faulk County,South Dakota,
46051,Grant County,South Dakota,183874.49227459577
46053,Gregory County,South Dakota,
46055,Haakon County,South Dakota,
46057,Hamlin County,South Dakota,304567.5057108155
46059,Hand County,South Dakota,239520.8232476247
46061,Hanson County,South Dakota,
46063,Harding County,South Dakota,192771.2625910193
46065,Hughes County,South Dakota,255638.85726593298
46067,Hutchinson County,South Dakota,196078.72451687432
46069,Hyde County,South Dakota,
46071,Jackson County,South Dakota,140412.39031514968
46073,Jerauld County,South Dakota,204975.36693724978
46075,Jones County,South Dakota,
46077,Kingsbury County,South Dakota,202164.34927381822
46079,Lake County,South Dakota,272658.96985116944
46081,Lawrence County,South Dakota,408265.5479872552
46083,Lincoln County,South Dakota,352239.2383546894
46085,Lyman County,South Dakota,
46087,McCook County,South Dakota,264009.1434337203
46089,McPherson County,South Dakota,
46091,Marshall County,South Dakota,226870.94576993887
46093,Meade County,South Dakota,353305.3419666656
46095,Mellette County,South Dakota,
46097,Miner County,South Dakota,179047.20085166724
46099,Minnehaha County,South Dakota,296965.6411934826
46101,Moody County,South Dakota,274423.4341909364
46102,Oglala Lakota County,South Dakota,
46103,Pennington County,South Dakota,333146.9474561338
46105,Perkins County,South Dakota,129326.85153976108
46107,Potter County,South Dakota,142073.38136377934
46109,Roberts County,South Dakota,222210.1030743015
46111,Sanborn County,South Dakota,197425.71326096065
46115,Spink County,South Dakota,146891.70595284257
46117,Stanley County,South Dakota,301450.28101229534
46119,Sully County,South Dakota,
46121,Todd County,South Dakota,
46123,Tripp County,South Dakota,191084.56342904668
46125,Turner County,South Dakota,250920.07632976188
46127,Union County,South Dakota,312772.326207449
46129,Walworth County,South Dakota,129829.24199579995
46135,Yankton County,South Dakota,250187.2852195745
46137,Ziebach County,South Dakota,
47001,Anderson County,Tennessee,262055.70120537482
47003,Bedford County,Tennessee,293616.31607223727
47005,Benton County,Tennessee,165547.79718765238
47007,Bledsoe County,Tennessee,208817.62593994956
47009,Blount County,Tennessee,338730.10410389985
47011,Bradley County,Tennessee,276803.4658141676
47013,Campbell County,Tennessee,200644.83556526864
47015,Cannon County,Tennessee,281565.8037601042
47017,Carroll County,Tennessee,155743.92090093065
47019,Carter County,Tennessee,204822.79986272063
47021,Cheatham County,Tennessee,361762.48106492026
47023,Chester County,Tennessee,161177.7827874107
47025,Claiborne County,Tennessee,201424.29649513718
47027,Clay County,Tennessee,183322.6475183187
47029,Cocke County,Tennessee,205576.23266529688
47031,Coffee County,Tennessee,270214.643265117
47033,Crockett County,Tennessee,155633.64931752914
47035,Cumberland County,Tennessee,275163.68156783324
47037,Davidson County,Tennessee,419203.1701688804
47039,Decatur County,Tennessee,151852.14002591092
47041,DeKalb County,Tennessee,270351.5088381108
47043,Dickson County,Tennessee,331030.8638567072
47045,Dyer County,Tennessee,147386.06681553856
47047,Fayette County,Tennessee,354743.45510629634
47049,Fentress County,Tennessee,204861.78046950707
47051,Franklin County,Tennessee,281535.2936410609
47053,Gibson County,Tennessee,156726.31247986233
47055,Giles County,Tennessee,230596.14263070526
47057,Grainger County,Tennessee,234627.474963852
47059,Greene County,Tennessee,209298.7546918963
47061,Grundy County,Tennessee,173626.24027035304
47063,Hamblen County,Tennessee,229996.99725182998
47065,Hamilton County,Tennessee,317336.31932597683
47067,Hancock County,Tennessee,154797.61290572886
47069,Hardeman County,Tennessee,137462.8973155207
47071,Hardin County,Tennessee,177777.45104722658
47073,Hawkins County,Tennessee,206039.16284770428
47075,Haywood County,Tennessee,149102.12206861837
47077,Henderson County,Tennessee,179100.0185904137
47079,Henry County,Tennessee,181135.79305971033
47081,Hickman County,Tennessee,162164.62543811876
47083,Houston County,Tennessee,191547.46824327228
47085,Humphreys County,Tennessee,213817.29296628537
47087,Jackson County,Tennessee,203175.7182772316
47089,Jefferson County,Tennessee,288622.923455057
47091,Johnson County,Tennessee,205428.12675967786
47093,Knox County,Tennessee,330036.319390047
47095,Lake County,Tennessee,92144.3074513019
47097,Lauderdale County,Tennessee,126223.52568856599
47099,Lawrence County,Tennessee,221897.0046693949
47101,Lewis County,Tennessee,219355.60471177395
47103,Lincoln County,Tennessee,229694.9354580211
47105,Loudon County,Tennessee,385981.1135562807
47107,McMinn County,Tennessee,222784.02883299187
47109,McNairy County,Tennessee,151066.2937372666
47111,Macon County,Tennessee,231127.65210406043
47113,Madison County,Tennessee,211478.36184719484
47115,Marion County,Tennessee,219400.23602572782
47117,Marshall County,Tennessee,304123.6139751479
47119,Maury County,Tennessee,376206.1859858595
47121,Meigs County,Tennessee,260646.06509545466
47123,Monroe County,Tennessee,249462.53501413495
47125,Montgomery County,Tennessee,297495.2824791355
47127,Moore County,Tennessee,310600.1660015168
47129,Morgan County,Tennessee,186450.31099881025
47131,Obion County,Tennessee,135980.5365705888
47133,Overton County,Tennessee,220921.4954150632
47135,Perry County,Tennessee,160797.68931446245
47137,Pickett County,Tennessee,203631.8573895333
